hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Le Meridien Saigon,"10.7796437987214,106.707429751732",1.4 km from centre,,"Premier Classic, Guest room, 2 Double, City view",,2,5 out of 5,8.7,Fabulous,139 reviews,"VND 3,234,000",
Silverland Central Hotel,"10.7714700761502,106.697131991386",150 m from centre,,Superior Double or Twin Room,,2,3 out of 5,7.9,Good,521 reviews,"VND 530,680",
Saigon Sky Garden Serviced Apartments,"10.7811329081369,106.704798872422",1.3 km from centre,,Studio Apartment,,2,4 out of 5,8.4,Very good,79 reviews,"VND 2,433,000",
The HOMEE,"10.7339825074257,106.701771092343",4.2 km from centre,,Studio Apartment,,2,3 out of 5,7.9,Good,339 reviews,"VND 324,472",
Green Star Hotel,"10.7667274196689,106.691110560793",950 m from centre,,Standard Double Room,,2,3 out of 5,7.5,Good,"1,230 reviews","VND 350,000","FREE cancellation,• No prepayment needed"
Bland Landmark Plus Luxury Residence,"10.7951781542204,106.719777348549",3.5 km from centre,,Deluxe Apartment with Balcony,,2,4 out of 5,9.5,Exceptional,51 reviews,"VND 877,240","FREE cancellation,• No prepayment needed"
S Lux Apartment,"10.766608,106.703236",800 m from centre,,Deluxe King Studio,,2,4 out of 5,9.4,Superb,36 reviews,"VND 1,398,250","FREE cancellation,• No prepayment needed"
New Space Hotel,"10.8114969037965,106.666911953373",5 km from centre,,Standard Double Room,,2,3 out of 5,8.2,Very good,462 reviews,"VND 608,117","FREE cancellation,• No prepayment needed"
Victory Sai Gon Hotel,"10.780304932722,106.693629026413",1.1 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.5,Good,183 reviews,"VND 1,035,000",Breakfast included
9 Hostel and Bar,"10.772065,106.690822",850 m from centre,,Deluxe Double Room,,2,,8.6,Fabulous,"1,263 reviews","VND 534,600",
Bunny Saigon Hotel,"10.7706426707796,106.692325425131",700 m from centre,,Day Use 2 hours - Standard Double Room,,2,2 out of 5,7.5,Good,59 reviews,"VND 120,000","FREE cancellation,• No prepayment needed"
Sherwood Suites,"10.7824739625453,106.692301162214",1.4 km from centre,,Studio,,2,5 out of 5,9.4,Superb,327 reviews,"VND 3,141,600",
Dong Khanh Hotel,"10.7520762226473,106.65965616703",4.8 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.3,Good,99 reviews,"VND 892,620",Breakfast included
Cherry Hotel and Apartment,"10.802714,106.643929",6 km from centre,,Day Use Offer for Same Day Stay - Extra Charge for Overnight Stay,,2,3 out of 5,8.4,Very good,257 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Minh Chau Hotel,"10.7789795890226,106.673973798752",2.8 km from centre,,Studio,,2,2 out of 5,7.6,Good,326 reviews,"VND 324,886","FREE cancellation,• No prepayment needed"
Bonita Grand Hotel,"10.7552334082982,106.680488381535",2.7 km from centre,,King Room,,2,2 out of 5,7.1,Good,202 reviews,"VND 367,500","FREE cancellation,• No prepayment needed"
Love Hotel Airport,"10.8154641676104,106.672862845404",5 km from centre,,Superior Double Room,,2,1 out of 5,8.6,Fabulous,107 reviews,"VND 541,875","FREE cancellation,• No prepayment needed"
Dream Luxury Home Saigon Center,"10.773220020526,106.695427753373",400 m from centre,,Deluxe Suite,,2,,8.1,Very good,49 reviews,"VND 420,000",
Apartment RIVERGate,"10.7619406,106.6994216",1.1 km from centre,,King Studio,,2,,8.6,Fabulous,5 reviews,"VND 899,100",
Go Sweet House - Rivergate Residence,"10.762685679164,106.698799640475",1 km from centre,,Apartment,,2,4 out of 5,9.1,Superb,198 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Reddoorz Hoang Minh Hotel,"10.801794,106.646551",6 km from centre,,Economy Double Room,,2,,7.6,Good,95 reviews,"VND 249,480",
Luxy Park Hotel & Apartments-City Centre,"10.793919,106.688683",2.8 km from centre,,Apartment with Balcony,,2,3 out of 5,9.0,Superb,405 reviews,"VND 720,000",
Golden Crown Hotel,"10.7967118351887,106.672503948212",4 km from centre,,Deluxe Double Room,,2,3 out of 5,6.7,Review score,95 reviews,"VND 756,506","FREE cancellation,• No prepayment needed"
Windsor Plaza Hotel,"10.7576151923186,106.673383712769",3.1 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,8.4,Very good,318 reviews,"VND 1,987,740",
Galaxy Hotel,"10.8492,106.678572",8 km from centre,,Standard Suite,,2,,7.9,Good,226 reviews,"VND 495,000","FREE cancellation,• No prepayment needed"
Victory Sai Gon Hotel,"10.780304932722,106.693629026413",1.1 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.5,Good,183 reviews,"VND 1,035,000",Breakfast included
Silverland Sil Hotel & Spa,"10.7803128373388,106.703612208366",1.1 km from centre,,Superior Double Room without Window,,2,3 out of 5,8.0,Very good,233 reviews,"VND 636,816",
Asian Kitchen Hotel,"10.769062,106.693738",600 m from centre,,Superior Double or Twin Room,,2,2 out of 5,8.5,Very good,735 reviews,"VND 283,929","Breakfast included,FREE cancellation,• No prepayment needed"
M&H Hotel,"10.7719917978221,106.696187815344",250 m from centre,,Superior Double Room without Window,,2,2 out of 5,7.9,Good,265 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
ACE Hotel,"10.7690195630017,106.690238714218",950 m from centre,,Executive Triple Room with City View,,3,2 out of 5,7.5,Good,258 reviews,"VND 389,270","FREE cancellation,• No prepayment needed"
Sherwood Suites,"10.7824739625453,106.692301162214",1.4 km from centre,,Studio,,2,5 out of 5,9.4,Superb,327 reviews,"VND 3,141,600",
Dong Khanh Hotel,"10.7520762226473,106.65965616703",4.8 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.3,Good,99 reviews,"VND 892,620",Breakfast included
U&A Residences,"10.78595,106.693357",1.7 km from centre,,Standard Double Room,,2,3 out of 5,8.6,Fabulous,90 reviews,"VND 349,566","FREE cancellation,• No prepayment needed"
Vera Saigon Apartments - Vinhomes Serviced Apartments Luxhome,"10.7950532,106.7195939",3.5 km from centre,,One-Bedroom Apartment,,2,4 out of 5,9.5,Exceptional,24 reviews,"VND 1,496,000",
A25 Hotel - 06 Trương Định,"10.7763420860895,106.691402782803",950 m from centre,,Superior Double or Twin Room,,2,3 out of 5,7.6,Good,76 reviews,"VND 616,000",Breakfast included
RedDoorz near Vincom Go Vap,"10.831522,106.689607",6 km from centre,,Standard Double Room,,2,2 out of 5,7.6,Good,98 reviews,"VND 264,600",
Chez Mimosa Boutique Corner,"10.764146,106.696323",850 m from centre,,Deluxe Double Room With Window + Free Laundry,,2,,9.2,Superb,699 reviews,"VND 318,045","FREE cancellation,• No prepayment needed"
DDA Hotel District 1,"10.7673358117681,106.694135963917",650 m from centre,,Day Use 2 hours - Standard Double Room,,2,2 out of 5,9.1,Superb,23 reviews,"VND 78,000",
Cap Town Hotel,"10.7719364618781,106.695050597191",400 m from centre,,Superior Double Room,,2,3 out of 5,8.7,Fabulous,223 reviews,"VND 658,000",
Beauty House,"10.7686081558258,106.693878471851",600 m from centre,,Superior King Room,,2,2 out of 5,8.5,Very good,766 reviews,"VND 440,100","Breakfast included,FREE cancellation,• No prepayment needed"
Go Sweet House - Rivergate Residence,"10.762685679164,106.698799640475",1 km from centre,,Apartment,,2,3 out of 5,9.1,Superb,198 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Golden Crown Hotel,"10.7967118351887,106.672503948212",4 km from centre,,Deluxe Double Room,,2,3 out of 5,6.7,Review score,95 reviews,"VND 756,506","FREE cancellation,• No prepayment needed"
Ta Maison,"10.772781,106.68704",1.2 km from centre,,Penthouse Apartment,,2,3 out of 5,8.9,Fabulous,193 reviews,"VND 855,000",
Saigon Domaine Luxury Residences,"10.826835809872,106.735632419586",7 km from centre,,One-Bedroom Apartment,,2,5 out of 5,8.6,Fabulous,272 reviews,"VND 2,048,236",
Liberty Central Saigon Centre Hotel,"10.773651806562,106.698660850525",250 m from centre,,Deluxe Double or Twin Room - Room Only,,2,4 out of 5,8.4,Very good,585 reviews,"VND 1,016,400",
Thien Ha Hotel & Apartment,"10.7365391776597,106.730616709926",5 km from centre,,Superior Double Room with City View,,2,2 out of 5,8.2,Very good,260 reviews,"VND 401,540","Breakfast included,FREE cancellation,• No prepayment needed"
Windsor Plaza Hotel,"10.7576151923186,106.673383712769",3.1 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,8.4,Very good,318 reviews,"VND 1,987,740",
Villa Song Saigon,"10.8161765788591,106.732531785965",6 km from centre,,Villa Room,,2,4 out of 5,9.2,Superb,92 reviews,"VND 3,017,438",Breakfast included
A&EM Signature Hotel,"10.7738362516451,106.697314381599",300 m from centre,,Deluxe Twin Room - No Window,,2,4 out of 5,8.0,Very good,496 reviews,"VND 1,828,350","Breakfast included,FREE cancellation,• No prepayment needed"
Chez Mimosa Petite,"10.7670911654216,106.694767413353",650 m from centre,,Deluxe Double Bitexco View with free laundry,,2,,9.4,Superb,254 reviews,"VND 424,000","FREE cancellation,• No prepayment needed"
Botanic House Saigon,"10.769404,106.697674",250 m from centre,,Deluxe Double Room with Balcony,,2,3 out of 5,8.4,Very good,387 reviews,"VND 495,000",
The Junction Hotel Hai Ba Trung,"10.788596,106.691837",2 km from centre,,Deluxe Twin Room,,2,3 out of 5,8.2,Very good,213 reviews,"VND 480,480","FREE cancellation,• No prepayment needed"
Lavis 18 Residence,"10.7725009984384,106.681589260697",1.9 km from centre,,Studio,,2,4 out of 5,8.4,Very good,90 reviews,"VND 1,710,000","FREE cancellation,• No prepayment needed"
Aviva Saigon Pearl Serviced Apartment,"10.7901498987819,106.718521173862",3 km from centre,,Deluxe King Studio,,2,4 out of 5,9.0,Superb,48 reviews,"VND 1,001,640",
INDO Serviced Apartment,"10.7793134767875,106.704900253967",1.1 km from centre,,Standard Studio,,2,3 out of 5,8.3,Very good,210 reviews,"VND 459,000","FREE cancellation,• No prepayment needed"
The Hammock Hotel Ben Thanh,"10.7712672233142,106.691469831283",750 m from centre,,Cozy Double Nest,,2,3 out of 5,9.2,Superb,388 reviews,"VND 1,064,250",Breakfast included
Diamond Suite Hai Ba Trung,"10.790731271191,106.688232421875",2.5 km from centre,,Deluxe Apartment,,2,4 out of 5,8.5,Very good,172 reviews,"VND 540,000",Breakfast included
LeBlanc Saigon,"10.7731643440128,106.684917211533",1.5 km from centre,,Scandinavian Double Room,,2,3 out of 5,8.3,Very good,134 reviews,"VND 537,030","FREE cancellation,• No prepayment needed"
Ngoc Tung Riverside,"10.751770285139,106.712532699239",2.7 km from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,239 reviews,"VND 260,000",
Enjoy Hotel 5A,"10.738016,106.690871",3.9 km from centre,,Standard Double Room,,2,4 out of 5,8.0,Very good,25 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
Phan Anh Hotel,"10.7667482093573,106.689243614674",1.1 km from centre,,Deluxe Double or Twin Room,,2,2 out of 5,8.4,Very good,374 reviews,"VND 408,000",
NTA Serviced Apartments,"10.7871060234131,106.694473113218",1.8 km from centre,,Studio Suite,,2,4 out of 5,9.1,Superb,93 reviews,"VND 958,100","FREE cancellation,• No prepayment needed"
Glenwood City Resort,"10.8102148448259,106.731273829937",5 km from centre,,Junior Double Room with Gardern View,,2,4 out of 5,8.3,Very good,138 reviews,"VND 912,410",
7s Huong Mai Hotel near train station 100m,"10.7810532355326,106.678576469421",2.5 km from centre,,Superior Double Room,,2,,7.9,Good,67 reviews,"VND 560,000",
City View Hotel & Spa,"10.7720207801247,106.690651774406",850 m from centre,,Day Use Offer - Max 3h Same Day Stay - Extra Charge for Overnight Stay,,2,3 out of 5,8.2,Very good,227 reviews,"VND 86,800","FREE cancellation,• No prepayment needed"
Bao Minh Hotel,"10.8147012229105,106.667574048042",5 km from centre,,Standard Double Room,,2,,7.5,Good,220 reviews,"VND 405,900",
Rosa Suite Hotel Ben Thanh,"10.7740575855957,106.696665287018",350 m from centre,,Superior Double Room - Free Daily Minibar,,2,3 out of 5,7.3,Good,154 reviews,"VND 350,000",
Hue My Hotel,"10.760016,106.667285",3.6 km from centre,,Superior Double Room - No Window,,2,3 out of 5,8.2,Very good,181 reviews,"VND 520,625","FREE cancellation,• No prepayment needed"
First Hotel,"10.7954497975588,106.659444272518",5 km from centre,,Deluxe New Wing,,2,4 out of 5,7.9,Good,194 reviews,"VND 1,602,250","Breakfast included,FREE cancellation,• No prepayment needed"
ND Hotel,"10.8012263026991,106.641612054648",7 km from centre,,Superior Double Room,,2,2 out of 5,8.2,Very good,239 reviews,"VND 297,500",
Sao Mai Hotel,"10.7528758778122,106.655576578643",5 km from centre,,Basic Triple Room,,3,,7.5,Good,178 reviews,"VND 426,870","FREE cancellation,• No prepayment needed"
"Intercontinental Residence Saigon, an IHG hotel","10.7814853532094,106.699811518192",1.1 km from centre,,One-Bedroom Suite,,2,5 out of 5,9.1,Superb,56 reviews,"VND 4,207,088","FREE cancellation,• No prepayment needed"
The Art - Tina Hotel and Apartments,"10.8034532922122,106.704687273926",3.6 km from centre,,Superior Double Room,,2,3 out of 5,9.4,Superb,369 reviews,"VND 429,723",
Saigon Hanoi Hotel,"10.7776331603218,106.705476343632",1.1 km from centre,,Superior Double Room - No Breakfast,,2,3 out of 5,7.8,Good,64 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Hotel Equatorial Ho Chi Minh City,"10.7632647311757,106.678984165192",2.3 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,8.2,Very good,304 reviews,"VND 1,537,650",
The Hammock Hotel Fine Arts Museum,"10.7694938574251,106.70022726059",350 m from centre,,Deluxe Twin Nest,,2,3 out of 5,9.3,Superb,563 reviews,"VND 861,300",Breakfast included
Roseland Centa Hotel & Spa,"10.780740388802,106.70501446737",1.3 km from centre,,Deluxe Double Room,,2,4 out of 5,8.3,Very good,285 reviews,"VND 838,800",
SABINA Residence - HCM,"10.7334077645354,106.708723634361",4.4 km from centre,,Superior Without Window (Basement),,2,3 out of 5,8.8,Fabulous,207 reviews,"VND 390,600",
Norfolk Mansion - Luxury Serviced Apartment,"10.7808503507995,106.703944802284",1.2 km from centre,,Studio,,2,5 out of 5,9.0,Superb,198 reviews,"VND 3,818,707",
Seven Apartment,"10.765496,106.704199",950 m from centre,,Studio with Balcony,,2,3 out of 5,9.1,Superb,78 reviews,"VND 600,000",
Roseland Sweet Hotel & Spa,"10.778362,106.704553",1.1 km from centre,,Deluxe Room,,2,4 out of 5,8.4,Very good,204 reviews,"VND 1,378,029",Breakfast included
Hung Miami Hotel,"10.791877878721,106.643437696751",6 km from centre,,Standard King Room,,2,2 out of 5,8.1,Very good,319 reviews,"VND 390,000",
Athena Hotel,"10.777641062511,106.665347773016",3.7 km from centre,,Deluxe Double or Twin Room,,2,4 out of 5,7.9,Good,109 reviews,"VND 1,127,500",Breakfast included
Sam Hotel & Apartment,"10.7745129007682,106.696398809618",400 m from centre,,Execuitve Suite (Free Daily Minibar),,2,4 out of 5,7.8,Good,119 reviews,"VND 1,629,250",
Vivian Saigon Hotel,"10.807162962864,106.661566235124",5 km from centre,,Day Use Offer (2 hours) for same day stay - Extra charge for overnight stay,,2,3 out of 5,8.1,Very good,724 reviews,"VND 210,000","FREE cancellation,• No prepayment needed"
Hotel Nhu Y 2,"10.751062,106.616234",9 km from centre,,Queen Room with Garden View,,2,1 out of 5,7.2,Good,126 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Ace Hotel Ben Thanh,"10.7741577128056,106.697220504284",350 m from centre,,Day Use Offer 2 Hours same day stay - Extra charge for overnight stay,,2,3 out of 5,7.9,Good,628 reviews,"VND 95,000",
The Gold Luxury Apartment 10 - Infinity Rooftop Pool In Central City,"10.76998333408,106.69743512876",200 m from centre,,Three-Bedroom Apartment,,6,4 out of 5,,,,"VND 4,100,000",
Erato Boutique Hotel,"10.8132012104489,106.667946046627",5 km from centre,,Standard Double Room,,2,2 out of 5,7.6,Good,473 reviews,"VND 384,000","FREE cancellation,• No prepayment needed"
Ngoi Sao Phuong Nam Hotel,"10.832904,106.615835",11 km from centre,,Standard King Room,,2,1 out of 5,7.6,Good,120 reviews,"VND 220,000",
PANDORA HOTEL,"10.731154,106.707785",4.7 km from centre,,Superior King Room,,2,3 out of 5,8.4,Very good,12 reviews,"VND 1,108,800",
Valleyway Home,"10.7682810735825,106.686573952316",1.4 km from centre,,Double Room with Private Bathroom,,2,2 out of 5,7.6,Good,297 reviews,"VND 213,500","FREE cancellation,• No prepayment needed"
Holiday Hotel,"10.7717072215258,106.693744361401",500 m from centre,,Superior Double Room,,2,2 out of 5,7.8,Good,186 reviews,"VND 262,440",
24h Saigon Hotel,"10.765362,106.693114",900 m from centre,,Mixed Dormitory Room,,2,,8.0,Very good,648 reviews,"VND 221,840","FREE cancellation,• No prepayment needed"
The MOKA Hotel,"10.771221,106.692824",600 m from centre,,Deluxe King Room,,2,3 out of 5,7.7,Good,363 reviews,"VND 384,750","FREE cancellation,• No prepayment needed"
Golda Hotel,"10.756486,106.658119",4.7 km from centre,,Superior Twin Room,,2,3 out of 5,8.2,Very good,154 reviews,"VND 779,000","FREE cancellation,• No prepayment needed"
Hikari Hotel,"10.800401,106.639226",7 km from centre,,Double Room,,2,2 out of 5,8.2,Very good,220 reviews,"VND 292,500",
Le Jardin Secret Saigon,"10.760187,106.696461",1.3 km from centre,,Standard Double Room,,2,,8.6,Fabulous,95 reviews,"VND 704,000",Breakfast included
Saigon Royal Arrivals-10 stars service apartment-Luxurious place-best place,"10.767247798774,106.703880276721",800 m from centre,,One-Bedroom Apartment,,2,4 out of 5,9.2,Superb,64 reviews,"VND 1,409,400",
Anh Dao Hotel,"10.751147,106.6133709",9 km from centre,,King Room,,2,2 out of 5,7.7,Good,128 reviews,"VND 480,000",
7s Son Mi Saigon,"10.773501,106.6717",3 km from centre,,Superior Double Room,,2,2 out of 5,9.1,Superb,48 reviews,"VND 464,186","FREE cancellation,• No prepayment needed"
The Gold Luxury Apartment 10 - Infinity Rooftop Pool In Central City,"10.76998333408,106.69743512876",200 m from centre,,Three-Bedroom Apartment,,6,4 out of 5,,,,"VND 4,100,000",
Aquari Hotel,"10.7773512263477,106.70534491539",1.1 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.4,Very good,128 reviews,"VND 675,000","FREE cancellation,• No prepayment needed"
Valleyway Home,"10.7682810735825,106.686573952316",1.4 km from centre,,Double Room with Private Bathroom,,2,2 out of 5,7.6,Good,297 reviews,"VND 213,500","FREE cancellation,• No prepayment needed"
Aladdin Hotel,"10.7917,106.672919",3.6 km from centre,,Standard Double Room,,2,3 out of 5,8.1,Very good,101 reviews,"VND 399,000",
Holiday Hotel,"10.7717072215258,106.693744361401",500 m from centre,,Superior Double Room,,2,2 out of 5,7.8,Good,186 reviews,"VND 262,440",
La Galerie Hotel,"10.738872,106.689766",3.8 km from centre,,Superior Queen Room,,2,3 out of 5,8.5,Very good,102 reviews,"VND 493,999","FREE cancellation,• No prepayment needed"
Hikari Hotel,"10.800401,106.639226",7 km from centre,,Double Room,,2,2 out of 5,8.2,Very good,220 reviews,"VND 292,500",
Garden View Court,"10.7749956181517,106.696622371674",450 m from centre,,Standard One-Bedroom Apartment,,2,4 out of 5,8.9,Fabulous,207 reviews,"VND 1,777,775",Breakfast included
Le Jardin Secret Saigon,"10.760187,106.696461",1.3 km from centre,,Standard Double Room,,2,,8.6,Fabulous,95 reviews,"VND 704,000",Breakfast included
Queen Ann Hotel,"10.7711275325001,106.689589619637",1 km from centre,,Superior Double Room (No Windows),,2,3 out of 5,8.7,Fabulous,235 reviews,"VND 648,000",
Botanic House Saigon,"10.769404,106.697674",250 m from centre,,Deluxe Double Room with Balcony,,2,2 out of 5,8.4,Very good,387 reviews,"VND 495,000",
The Junction Hotel Hai Ba Trung,"10.788596,106.691837",2 km from centre,,Deluxe Twin Room,,2,3 out of 5,8.2,Very good,213 reviews,"VND 480,480","FREE cancellation,• No prepayment needed"
Lavis 18 Residence,"10.7725009984384,106.681589260697",1.9 km from centre,,Studio,,2,4 out of 5,8.4,Very good,90 reviews,"VND 1,710,000","FREE cancellation,• No prepayment needed"
Thanh Lan Hotel,"10.752577,106.667397",4 km from centre,,Standard Double Room,,2,1 out of 5,7.8,Good,198 reviews,"VND 284,750","FREE cancellation,• No prepayment needed"
Aviva Saigon Pearl Serviced Apartment,"10.7901498987819,106.718521173862",3 km from centre,,Deluxe King Studio,,2,3 out of 5,9.0,Superb,48 reviews,"VND 1,001,640",
Ciao SaiGon Hotel & Spa,"10.8083495331782,106.66547543684",5 km from centre,,Deluxe Double Room with Window,,2,4 out of 5,8.1,Very good,258 reviews,"VND 2,258,824",Breakfast included
Hotel thanh vinh,"10.76612,106.664031",3.8 km from centre,,Standard King Room,,2,,8.7,Fabulous,188 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Bland Landmark Luxury Residence,"10.7955443831361,106.720201137573",3.6 km from centre,,Deluxe Apartment,,2,4 out of 5,9.2,Superb,49 reviews,"VND 988,889","FREE cancellation,• No prepayment needed"
INDO Serviced Apartment,"10.7793134767875,106.704900253967",1.1 km from centre,,Standard Studio,,2,3 out of 5,8.3,Very good,210 reviews,"VND 459,000","FREE cancellation,• No prepayment needed"
RedDoorz Plus near E-Town 2,"10.804346895339,106.642501781705",7 km from centre,,Double Room,,2,3 out of 5,8.0,Very good,321 reviews,"VND 381,600",
Cupid Hotel,"10.767781,106.688141",1.2 km from centre,,Superior Double Room,,2,2 out of 5,8.3,Very good,103 reviews,"VND 550,000",
The Hammock Hotel Ben Thanh,"10.7712672233142,106.691469831283",750 m from centre,,Cozy Double Nest,,2,3 out of 5,9.2,Superb,388 reviews,"VND 1,064,250",Breakfast included
Diamond Suite Hai Ba Trung,"10.790731271191,106.688232421875",2.5 km from centre,,Deluxe Apartment,,2,3 out of 5,8.5,Very good,172 reviews,"VND 540,000",Breakfast included
CBD Home - Home in Central - The Art,"10.786896,106.686126",2.2 km from centre,,Standard Apartment,,2,2 out of 5,9.0,Superb,479 reviews,"VND 468,630",
Diamond Suite Hai Ba Trung,"10.790731271191,106.688232421875",2.5 km from centre,,Deluxe Apartment,,2,3 out of 5,8.5,Very good,172 reviews,"VND 540,000",Breakfast included
LeBlanc Saigon,"10.7731643440128,106.684917211533",1.5 km from centre,,Scandinavian Double Room,,2,3 out of 5,8.3,Very good,134 reviews,"VND 537,030","FREE cancellation,• No prepayment needed"
Prague Thiên Phúc Hotel,"10.768450408708,106.693832874298",600 m from centre,,Standard Double Room,,2,2 out of 5,8.8,Fabulous,43 reviews,"VND 662,017",
OYO 996 Hoang Tuan Hotel,"10.7870980378962,106.632745842748",7 km from centre,,Standard Double Room,,2,2 out of 5,6.1,Review score,183 reviews,"VND 139,676",
Ngoc Tung Riverside,"10.751770285139,106.712532699239",2.7 km from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,239 reviews,"VND 260,000",
Enjoy Hotel 5A,"10.738016,106.690871",3.9 km from centre,,Standard Double Room,,2,4 out of 5,8.0,Very good,25 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
Phan Anh Hotel,"10.7667482093573,106.689243614674",1.1 km from centre,,Deluxe Double or Twin Room,,2,2 out of 5,8.4,Very good,374 reviews,"VND 408,000",
NTA Serviced Apartments,"10.7871060234131,106.694473113218",1.8 km from centre,,Studio Suite,,2,4 out of 5,9.1,Superb,93 reviews,"VND 958,100","FREE cancellation,• No prepayment needed"
Glenwood City Resort,"10.8102148448259,106.731273829937",5 km from centre,,Junior Double Room with Gardern View,,2,4 out of 5,8.3,Very good,138 reviews,"VND 912,410",
Khách sạn Trang Thùy,"10.7953607657824,106.711142346287",3 km from centre,,One-Bedroom Apartment,,2,3 out of 5,6.8,Review score,25 reviews,"VND 330,000",
7s Huong Mai Hotel near train station 100m,"10.7810532355326,106.678576469421",2.5 km from centre,,Superior Double Room,,2,,7.9,Good,67 reviews,"VND 560,000",
Nhật Vân 1,"10.770338,106.6714",3 km from centre,,Double Room,,2,,7.5,Good,198 reviews,"VND 211,500",
Nhu Y Hotel,"10.743521,106.617546",9 km from centre,,Superior Queen Room,,2,2 out of 5,7.4,Good,147 reviews,"VND 256,500","FREE cancellation,• No prepayment needed"
Bao Minh Hotel,"10.8147012229105,106.667574048042",5 km from centre,,Standard Double Room,,2,,7.5,Good,220 reviews,"VND 405,900",
Rosa Suite Hotel Ben Thanh,"10.7740575855957,106.696665287018",350 m from centre,,Superior Double Room - Free Daily Minibar,,2,3 out of 5,7.3,Good,154 reviews,"VND 350,000",
"Gem Villa 204B7, 6Bedr, 6 Bathroom, Dist2","10.8134342,106.732622",6 km from centre,,Villa with Private Pool,,16,4 out of 5,,,,"VND 6,300,000",
Aqua Kim Long Hotel,"10.802583,106.676134",4.2 km from centre,,Standard Double Room,,2,2 out of 5,6.0,Review score,57 reviews,"VND 222,270",
Silk Hotel near Tan Son Nhat Airport,"10.8147250245979,106.671198914017",5 km from centre,,Deluxe Double Room,,2,3 out of 5,8.3,Very good,227 reviews,"VND 510,300",
Hue My Hotel,"10.760016,106.667285",3.6 km from centre,,Superior Double Room - No Window,,2,3 out of 5,8.2,Very good,181 reviews,"VND 520,625","FREE cancellation,• No prepayment needed"
Bo's House,"10.802987,106.718518",4.2 km from centre,,Deluxe King Room,,2,,9.1,Superb,133 reviews,"VND 444,800",
First Hotel,"10.7954497975588,106.659444272518",5 km from centre,,Deluxe New Wing,,2,4 out of 5,7.9,Good,194 reviews,"VND 1,602,250","Breakfast included,FREE cancellation,• No prepayment needed"
Sunshine Antique Hotel Saigon,"10.757177,106.686311",2.1 km from centre,,Day Use Offer (4 hours) - Superior Double or Twin Room,,2,4 out of 5,8.1,Very good,122 reviews,"VND 450,000",
My Friends Hotel,"10.756376,106.682512",2.5 km from centre,,Standard Double Room with Shared Bathroom,,2,,7.7,Good,227 reviews,"VND 483,000","FREE cancellation,• No prepayment needed"
ND Hotel,"10.8012263026991,106.641612054648",7 km from centre,,Superior Double Room,,2,2 out of 5,8.2,Very good,239 reviews,"VND 297,500",
Sao Mai Hotel,"10.7528758778122,106.655576578643",5 km from centre,,Basic Triple Room,,3,,7.5,Good,178 reviews,"VND 426,870","FREE cancellation,• No prepayment needed"
Vinhomes Central Park 6 Capitalland,"10.79577,106.723654",3.9 km from centre,,One-Bedroom Apartment,,3,,9.0,Superb,39 reviews,"VND 950,000",
Botanic House Saigon,"10.769404,106.697674",250 m from centre,,Deluxe Double Room with Balcony,,2,2 out of 5,8.4,Very good,387 reviews,"VND 495,000",
Hotel Equatorial Ho Chi Minh City,"10.7632647311757,106.678984165192",2.3 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,8.2,Very good,304 reviews,"VND 1,537,650",
7s Huong Mai Hotel Quan 3,"10.775735,106.677092",2.4 km from centre,,Standard Queen Room,,2,3 out of 5,8.3,Very good,37 reviews,"VND 431,250",
Asian Hotel,"10.7771799579168,106.702013611794",800 m from centre,,Superior Double/Twin Room with Internal View,,2,3 out of 5,7.2,Good,104 reviews,"VND 750,000",
The Hammock Hotel Ben Thanh,"10.7712672233142,106.691469831283",750 m from centre,,Cozy Double Nest,,2,3 out of 5,9.2,Superb,388 reviews,"VND 1,064,250",Breakfast included
Na Nue Hotel,"10.768566,106.693777",600 m from centre,,Superior Twin Room,,2,1 out of 5,8.4,Very good,312 reviews,"VND 294,147",Breakfast included
The Airport Hotel,"10.8098930928982,106.665760874748",5 km from centre,,Standard Double Room,,2,3 out of 5,8.0,Very good,365 reviews,"VND 556,759","FREE cancellation,• No prepayment needed"
