hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Bamboo Phú Quốc,"10.2550692238043,103.959724647468",,,Superior Bungalow,,2,,9.0,Superb,36 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Anise hotel,"10.1320319420608,103.98505939679",,,Deluxe Room,,2,,9.3,Superb,55 reviews,"VND 320,000",
River Hotel,"10.3798945018346,104.486221969128",,,Double Room with Mountain View,,2,3 out of 5,7.7,Good,363 reviews,"VND 770,000",
Phu House,"10.1931605103167,103.9670396255",,,Standard Double or Twin Room with Shared Bathroom,,2,2 out of 5,8.5,Very good,256 reviews,"VND 499,246",Breakfast included
PhuQuoc EcoLodge,"10.2927943037586,103.912532329559",,,Queen Room with Garden View,,2,3 out of 5,8.1,Very good,194 reviews,"VND 918,000","FREE cancellation,• No prepayment needed"
OYO 614 Phu Quy Resort,"10.1782363687774,103.971868157387",,,Superior Double Room,,2,2 out of 5,6.4,Review score,145 reviews,"VND 157,633",
Nhà nghĩ Gia An,"9.79954146102669,104.630259388355",,,Twin Room,,4,,9.0,Superb,13 reviews,"VND 400,000",
Hotel D' Anna,"10.0189055389139,104.013310030908",,,Double Room with Mountain View,,2,,9.2,Superb,7 reviews,"VND 450,000",
Little Garden Bungalow,"10.2014229631495,103.965878784657",,,Double Room with Pool View,,2,,9.2,Superb,94 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Valentine villas Phú Quốc,"10.1316781309555,103.980751769112",,,Villa,,7,3 out of 5,8.4,Very good,21 reviews,"VND 7,920,000","FREE cancellation,• No prepayment needed"
Hotel Mỹ Phương,"10.0109491190054,105.072626779099",,,Standard King Room,,2,,8.1,Very good,384 reviews,"VND 280,000",
Bamboo Cottages,"10.3078808389554,103.864257931709",,,Double Room - Beachfront,,2,3 out of 5,8.9,Fabulous,128 reviews,"VND 1,385,100","FREE cancellation,• No prepayment needed"
Caesar Phu Quoc Hotel,"10.1860127690258,103.975608748055",,,Superior King Room,,2,3 out of 5,8.9,Fabulous,13 reviews,"VND 580,000","Breakfast included,FREE cancellation,• No prepayment needed"
Phu Van Resort & Spa,"10.1936456681595,103.967007994652",,,Superior Double or Twin Room,,2,3 out of 5,7.2,Good,18 reviews,"VND 1,012,500",Breakfast included
Liên Hiệp Thành Homestay & Beach Bar,"10.1924418847129,103.964312374592",,,Executive Double or Twin Room,,2,3 out of 5,7.3,Good,113 reviews,"VND 809,600","FREE cancellation,• No prepayment needed"
Phuc Ngoc Hotel,"9.959806,105.118177",,,Large Double Room,,2,3 out of 5,8.2,Very good,50 reviews,"VND 594,000",Breakfast included
Khách sạn Quỳnh Anh,"9.997392,105.084768",,,Large Double Room,,2,1 out of 5,6.9,Review score,42 reviews,"VND 280,000",
Khách sạn Quỳnh Anh,"9.997392,105.084768",,,Large Double Room,,2,1 out of 5,6.9,Review score,42 reviews,"VND 280,000",
Hawaii Resort Phu Quoc - Thien Hai Son Resort,"10.206628,103.962323",,,Bungalow with Garden View,,2,3 out of 5,7.1,Good,32 reviews,"VND 2,592,000",
Nipola Hotel,"10.2156271,103.9620513",,,Double Room,,2,2 out of 5,7.8,Good,31 reviews,"VND 418,500","FREE cancellation,• No prepayment needed"
Ahaveda Resort Phu Quoc,"10.1857619751776,103.967334133244",,,Superior Double Room,,2,3 out of 5,7.4,Good,74 reviews,"VND 1,147,500",Breakfast included
Minh Hồng,"10.213026,103.958762",,,Double Room with Mountain View,,2,,7.1,Good,10 reviews,"VND 320,000",
Coral Phu Quoc Hotel,"10.1345214931717,103.984400137634",,,Superior Double Room,,2,,9.2,Superb,62 reviews,"VND 420,000","Breakfast included,FREE cancellation,• No prepayment needed"
Yokei Hotel,"10.1303237,103.9815925",,,Apartment,,4,3 out of 5,7.2,Good,26 reviews,"VND 351,900",
Wanderlust Homestay,"10.0603453650232,104.017051688674",,,Deluxe Double Room,,2,3 out of 5,9.0,Superb,171 reviews,"VND 433,200","FREE cancellation,• No prepayment needed"
Phu Quoc Valley Resort,"10.1883183639707,103.979743123054",,,Standard Garden View Room,,2,3 out of 5,9.4,Superb,611 reviews,"VND 718,250","Breakfast included,FREE cancellation,• No prepayment needed"
T and T resort Phu Quoc,"10.1943930807577,103.965779542923",,,Standard Double Room,,2,3 out of 5,8.8,Fabulous,126 reviews,"VND 288,000","FREE cancellation,• No prepayment needed"
Hillside Village Resort Phu Quoc,"10.2004455510552,103.97073892442",,,Double or Twin Room with Garden View,,2,3 out of 5,8.1,Very good,75 reviews,"VND 375,000",
Luna Oriental,"10.1325203810665,103.984034177821",,,King Room with Garden View,,2,2 out of 5,9.1,Superb,7 reviews,"VND 350,000",
Bungalow Sáng Tươi Mountains,"10.199541,103.98588",,,Deluxe Bungalow with Garden View,,2,,10,Exceptional,8 reviews,"VND 599,400","FREE cancellation,• No prepayment needed"
Eastern Bay,"10.25771890643,104.079565736017",,,One-Bedroom Villa,,2,,,,,"VND 1,100,000",
Hanh Mai Hotel,"10.056476,104.024303",,,Large Double Room,,2,3 out of 5,7.7,Good,89 reviews,"VND 300,000",
Fortuna Hotel Phu Quoc,"10.129017,103.982606",,,Deluxe Double Room with Balcony,,2,2 out of 5,9.5,Exceptional,81 reviews,"VND 356,020","FREE cancellation,• No prepayment needed"
Lan Anh Garden Resort,"10.1894607851907,103.968909680843",,,Standard Double Room with Garden View,,2,3 out of 5,9.2,Superb,136 reviews,"VND 720,000","Breakfast included,FREE cancellation,• No prepayment needed"
Khách sạn Ngọc Thành 2,"9.98765536141141,105.08727194743",,,Large Double Room,,2,2 out of 5,8.1,Very good,61 reviews,"VND 550,000","FREE cancellation,• No prepayment needed"
Sea Stars Hotel,"9.98233363301957,105.093981027603",,,Standard Double Room,,2,2 out of 5,6.5,Review score,115 reviews,"VND 335,000","FREE cancellation,• No prepayment needed"
Palm Hill Resort,"10.2630538283461,103.939308319241",,,Double Room with Garden View,,2,3 out of 5,8.6,Fabulous,37 reviews,"VND 1,449,000","Breakfast included,FREE cancellation,• No prepayment needed"
THAI HOANG GIA,"10.222035,103.96206",,,Standard Twin Room,,2,,8.9,Fabulous,39 reviews,"VND 372,400",
Rainforest Resort,"10.303128,103.905223",,,Superior Queen Room,,2,,,,,"VND 1,053,000",
Amarin Resort & Spa Phu Quoc,"10.1809581956854,103.967335224151",,,Deluxe Twin Hill View,,2,4 out of 5,8.3,Very good,20 reviews,"VND 1,566,000",Breakfast included
Praha Hotel,"10.1866631328955,103.969169855118",,,Standard Double Room,,2,3 out of 5,8.6,Fabulous,267 reviews,"VND 807,500",Breakfast included
Tropical Garden Homestay,"10.262765,103.939719",,,Deluxe Double Room,,2,,8.4,Very good,43 reviews,"VND 297,500",
Nhà Nghỉ MP Kiên Giang,"9.949996,105.115333",,,Double Room with Shared Toilet,,2,,6.8,Review score,23 reviews,"VND 150,000",
Aquaki Resort & Spa,"10.377498,104.483284",,,Standard Double Room,,2,3 out of 5,7.3,Good,32 reviews,"VND 800,000",Breakfast included
SIENA RESORT AND SPA,"10.185198,104.001431",,,Deluxe Bungalow with Garden View,,2,,9.2,Superb,4 reviews,"VND 1,035,000","Breakfast included,FREE cancellation,• No prepayment needed"
Nhà Nghỉ Tường Vy,"9.999284,105.085051",,,Quadruple Room with Bath,,4,,6.2,Review score,28 reviews,"VND 190,000",
Hung Vuong Resort,"10.2312972406579,103.955705165863",,,Bungalow with Garden View,,2,3 out of 5,8.5,Very good,246 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Tai Tri Guest House,"10.1944353185917,103.966911435127",,,Deluxe Double Room,,2,3 out of 5,8.3,Very good,65 reviews,"VND 180,000",
Seaside Village Phu Quoc,"10.2322245242237,103.972600297653",,,Standard Double Room,,2,,8.9,Fabulous,136 reviews,"VND 314,618","FREE cancellation,• No prepayment needed"
Ori Hotel,"10.188122946005,103.971098448839",,,Standard Double Room,,2,2 out of 5,8.8,Fabulous,174 reviews,"VND 288,305",
Sailing Hotel,"10.2083263123575,103.961557745934",,,Deluxe Room,,2,3 out of 5,7.5,Good,44 reviews,"VND 556,875","FREE cancellation,• No prepayment needed"
Elwood Premier Resort Phu Quoc,"10.2566452276698,103.944206535816",,,Lounger Bungalow + Breakfast,,2,4 out of 5,8.3,Very good,64 reviews,"VND 1,115,923","Breakfast included,FREE cancellation,• No prepayment needed"
The Costis Phu Quoc - Hostel and Homestay,"10.1157630449813,103.98410806896",,,Superior Double Room,,2,,9.5,Exceptional,11 reviews,"VND 450,000",
The Umi hotel,"10.1582841945825,103.978435592651",,,Superior Double Room,,2,,,,,"VND 501,228",
Lien Tho Guesthouse,"10.2246441637903,103.970784544945",,,Standard Double Room,,2,3 out of 5,8.2,Very good,75 reviews,"VND 300,000",
Nhà nghỉ ngọc phượng,"9.808625,104.641293",,,Double Room with Patio,,2,2 out of 5,7.9,Good,8 reviews,"VND 250,000",
Le Thien Hotel,"10.04548825675,104.017385623695",,,Double Room with Garden View,,2,,7.7,Good,5 reviews,"VND 420,000",
Quoc Thang Hotel,"10.1853091765263,103.968912363052",,,Standard Twin Room,,2,2 out of 5,8.2,Very good,7 reviews,"VND 324,000","FREE cancellation,• No prepayment needed"
Phu Quoc Areca Garden Bungalow,"10.187885,103.970963",,,Deluxe Double Room,,2,3 out of 5,9.6,Exceptional,53 reviews,"VND 345,000","FREE cancellation,• No prepayment needed"
Hula Hula Beachfront Phu Quoc,"10.3767135243504,103.85283103674",,,Bungalow with Garden View,,2,3 out of 5,8.7,Fabulous,88 reviews,"VND 934,920","FREE cancellation,• No prepayment needed"
Khách Sạn Hùng Hiền (Hotel),"9.962327,105.116324",,,Small Double Room,,2,,8.2,Very good,4 reviews,"VND 400,000",
Alanis Lodge Phu Quoc,"10.2225671108996,103.962324857712",,,Standard Double or Twin Room,,2,3 out of 5,8.6,Fabulous,48 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
Phu Hong Hotel,"10.2158883222666,103.961814636206",,,Standard Double Room,,2,2 out of 5,7.5,Good,11 reviews,"VND 434,000","FREE cancellation,• No prepayment needed"
Orchid Guesthouse,"10.2116094835828,103.965066075325",,,Deluxe Double Room,,2,2 out of 5,7.7,Good,106 reviews,"VND 310,000",
La Paloma Resort,"10.2565396537539,103.954211175442",,,Twin Room with View,,2,3 out of 5,8.6,Fabulous,56 reviews,"VND 933,075","Breakfast included,FREE cancellation,• No prepayment needed"
The May Garden Stay & Cafe,"10.2121360263665,103.991272044502",,,Bungalow with Garden View,,3,,8.7,Fabulous,67 reviews,"VND 1,000,000",
Villa Lien Tho,"10.2455307405367,103.992612361908",,,King Room,,2,3 out of 5,8.4,Very good,130 reviews,"VND 350,000",
Hotel Nguyên Toàn,"10.1707239568699,103.971194783081",,,Queen Room with Pool View,,2,3 out of 5,7.4,Good,34 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Phu Hong Hotel,"10.2158883222666,103.961814636206",,,Standard Double Room,,2,2 out of 5,7.5,Good,11 reviews,"VND 434,000","FREE cancellation,• No prepayment needed"
Nha Minh Bungalow,"10.266141,103.935527",,,Double Room with Garden View,,2,,9.3,Superb,13 reviews,"VND 400,000",
Hotel Hòn sơn_lại sơn,"9.8,104.633333",,,Deluxe Double or Twin Room with Sea View,,12,,,,,"VND 400,000",
Homestay Thanh Duyên,"9.808625,104.641292",,,Small Double Room,,2,,8.8,Fabulous,16 reviews,"VND 500,000",
Thanh Trung Phu Quoc Hotel,"10.2153265204528,103.960446808487",,,Deluxe Double Room,,2,2 out of 5,7.5,Good,94 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Her Bungalow,"10.1886117244031,103.971489965916",,,Double Room with Pool View,,2,2 out of 5,8.2,Very good,101 reviews,"VND 382,500","FREE cancellation,• No prepayment needed"
Hong Chau Guesthouse,"10.0563670333999,104.017129931599",,,Deluxe Double Room with Shower,,2,3 out of 5,8.2,Very good,16 reviews,"VND 328,000",
Sunrise Homestay,"10.204413,103.968062",,,Twin Room,,4,,,,,"VND 500,000",
Khách Sạn Tường Vy,"9.969302,105.105597",,,Quadruple Room,,4,,8.6,Fabulous,14 reviews,"VND 635,000",
Tai Phong Tien Phu Quoc Hotel,"10.1957485762655,103.967998567969",,,Deluxe Double or Twin Room,,2,1 out of 5,8.6,Fabulous,6 reviews,"VND 460,000",Breakfast included
Khách sạn Tuyết Hiển,"10.214696,103.962344",,,Double Room,,2,2 out of 5,8.4,Very good,56 reviews,"VND 441,000",
Suôi tiên bungalow,"10.180563,104.045631",,,Family Room with Lake View,,2,,,,,"VND 352,800",Breakfast included
OYO 719 Hotel Ruby Phu Quoc,"10.1138164382597,104.011935145477",,,Standard Double Room,,2,2 out of 5,8.3,Very good,77 reviews,"VND 261,892",
Highland Bungalow,"10.2011459971899,103.965800689935",,,Bungalow with Garden View,,2,3 out of 5,8.5,Very good,29 reviews,"VND 550,000",
Phu Quoc Dumbo Bungalow,"10.3764090094366,103.85284847348",,,Queen Room with Pool View,,2,3 out of 5,7.9,Good,27 reviews,"VND 921,500","FREE cancellation,• No prepayment needed"
Bao Anh Motel,"10.377734704573,104.484103024006",,,Standard Triple Room,,3,1 out of 5,7.8,Good,111 reviews,"VND 582,941",
Galaxy Hotel Phu Quoc,"10.2043475253814,103.964269459248",,,Superior Double Room,,2,2 out of 5,7.5,Good,34 reviews,"VND 720,000",
Bach Duong Phu Quoc Resort,"10.2244690303963,103.966170532372",,,Standard Double Room,,2,2 out of 5,8.5,Very good,35 reviews,"VND 783,000",
Quang Trung Phu Quoc Hotel,"10.2172188647713,103.96010935893",,,Standard King Room,,2,,7.6,Good,24 reviews,"VND 676,448",
Phu Quoc Pomelo Garden,"10.2678873526387,103.937131463268",,,Bungalow with Garden View,,2,3 out of 5,9.2,Superb,79 reviews,"VND 1,190,000",Breakfast included
79 HomeStay,"10.018679,104.015447",,,King Room,,2,,7.8,Good,14 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Gecko Guest House,"10.2526255402912,103.942734964935",,,Deluxe Queen Room with Two Queen Beds,,4,3 out of 5,9.2,Superb,90 reviews,"VND 600,000",
An Nhien Retreat,"10.1848954317209,103.969725072384",,,Deluxe Double or Twin Room,,2,3 out of 5,8.4,Very good,45 reviews,"VND 734,800",Breakfast included
Sunrise Boutique,"10.2126917677763,103.959393203259",,,Superior Room with Window,,2,3 out of 5,7.1,Good,25 reviews,"VND 504,000",Breakfast included
Hotel Blue Dragon,"10.2297545785207,103.963722004402",,,Deluxe Room,,2,2 out of 5,8.4,Very good,24 reviews,"VND 465,000","FREE cancellation,• No prepayment needed"
Morris Hotel Phu Quoc,"10.1290467710896,103.981862068176",,,Superior Double or Twin Room with City View,,2,3 out of 5,7.3,Good,27 reviews,"VND 1,324,000","Breakfast included,FREE cancellation,• No prepayment needed"
Phu Quoc Village,"10.2141645042872,103.966080486807",,,Double Room,,2,2 out of 5,8.8,Fabulous,39 reviews,"VND 600,000",Breakfast included
Happy Apartment,"10.1302681634195,103.983181850479",,,Deluxe Apartment,,2,,8.7,Fabulous,28 reviews,"VND 390,400",
Hoi An Phu Quoc Resort,"10.2013275961358,103.969635955875",,,Superior Double or Twin Room with Garden View,,2,3 out of 5,7.6,Good,11 reviews,"VND 630,000",
Nghi Lan Hotel,"10.041196439015,104.016768336296",,,Standard Double Room,,2,,8.5,Very good,19 reviews,"VND 628,575",
Nhà Nghỉ Ý Vy,"10.218633,103.958792",,,Single Room,,2,2 out of 5,,,,"VND 280,000",
Wings Bungalow,"10.1883975614143,103.971948623657",,,Bungalow with Garden View,,2,3 out of 5,8.0,Very good,64 reviews,"VND 848,700","FREE cancellation,• No prepayment needed"
Venus Phu Quoc Hotel,"10.2124040389232,103.959186673164",,,Deluxe Twin Room,,2,2 out of 5,6.8,Review score,20 reviews,"VND 416,925","FREE cancellation,• No prepayment needed"
Đồi Sao Phú Quốc,"10.206314157107,103.96550193429",,,Bungalow,,2,3 out of 5,9.0,Superb,86 reviews,"VND 750,000",Breakfast included
Nhã Quỳnh Hotel,"9.966001,105.094972",,,Deluxe King Room,,2,2 out of 5,8.5,Very good,31 reviews,"VND 250,000",
Lang Chai Homestay,"10.1795314504434,104.043355481699",,,Double Room,,2,,8.3,Very good,57 reviews,"VND 185,000",
Homestay BamBoo,"9.95363811676016,105.102827877663",,,Double Room,,2,,7.9,Good,81 reviews,"VND 270,000",
XYZ MiniHostel Rach Gia,"9.969309,105.098574",,,Queen Room,,2,,,,,"VND 390,000",
Sen Vàng Ville Hotel Phú Quốc,"10.201928,103.989847",,,Deluxe King Suite,,2,,9.2,Superb,13 reviews,"VND 909,500",Breakfast included
Countryside Phu Quoc Resort,"10.187885,103.970963",,,Double Room with Garden View,,2,3 out of 5,8.0,Very good,12 reviews,"VND 878,850","Breakfast included,FREE cancellation,• No prepayment needed"
Colorful Home Stay Phú Quốc,"10.2037742323909,103.990947311223",,,Deluxe Double Room,,2,1 out of 5,9.3,Superb,17 reviews,"VND 350,000",
BIỆT THỰ TRƯỜNG GIANG,"10.1365097,104.0067666",,,Three-Bedroom Villa,,6,,,,,"VND 3,250,000",
Hai Anh Guesthouse,"10.1807796672556,104.048978984356",,,Double Room,,2,2 out of 5,8.5,Very good,171 reviews,"VND 174,943",
Golden Daisy Hotel,"10.1991448019601,103.968796525151",,,Superior Queen Room,,2,3 out of 5,7.2,Good,31 reviews,"VND 469,000",
Thanh Vy Hotel,"10.0285267160802,104.017181396484",,,Standard King Room,,2,2 out of 5,7.3,Good,25 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Long Chau Hotel,"10.3789236007725,104.485521912575",,,Double Room,,2,1 out of 5,6.4,Review score,67 reviews,"VND 349,764",
Vinholidays Fiesta Phu Quoc,"10.3241505915195,103.858473692322",,,Standard Double Room,,2,4 out of 5,,,,"VND 840,000",
Nắng Bali Bungalow,"10.1856239263443,103.971688548389",,,Superior Double Room,,2,2 out of 5,7.9,Good,33 reviews,"VND 375,000","FREE cancellation,• No prepayment needed"
Sunshine Bungalow,"10.1948441673362,103.966047763824",,,Small One-Bedroom Bungalow,,2,3 out of 5,9.2,Superb,48 reviews,"VND 600,000",
Rum Resort,"10.1959630556307,103.968198693454",,,Deluxe Bungalow with Garden View,,2,3 out of 5,8.0,Very good,19 reviews,"VND 1,251,000","FREE cancellation,• No prepayment needed"
Capella Resort Phu Quoc,"10.4145990653927,104.04191971991",,,Double Room with Sea View,,2,,6.3,Review score,18 reviews,"VND 720,000","Breakfast included,FREE cancellation,• No prepayment needed"
Bungalows Phú Quốc,"10.1422307110341,104.029928592735",,,One-Bedroom Apartment,,2,3 out of 5,7.9,Good,29 reviews,"VND 370,500",Breakfast included
Phúc Hưng Thịnh,"10.373454,103.853427",,,Double or Twin Room with Shower,,4,,,,,"VND 500,000",
THIEN PHU NGHIA GUESTHOUSE,"10.213571,103.963001",,,Double Room,,2,1 out of 5,,,,"VND 300,000",
Thảo Nhớ Hotel,"10.223992,103.971827",,,Triple Room,,3,3 out of 5,,,,"VND 910,000",Breakfast included
Nhà Nghỉ Bảo Hân,"9.79975546382604,104.630781042809",,,Standard Double Room,,2,,8.2,Very good,29 reviews,"VND 300,000",
Hani Villa,"10.259517,103.942996",,,King Room with Garden View,,2,3 out of 5,9.4,Superb,18 reviews,"VND 395,100",
Famiana Green Villa,"10.1845837426098,103.969668745995",,,Double or Twin Room with Garden View,,2,4 out of 5,8.5,Very good,11 reviews,"VND 943,658","Breakfast included,FREE cancellation,• No prepayment needed"
Plus Hotel Phu Quoc,"10.130331,103.980717",,,Standard Double Room,,2,2 out of 5,8.2,Very good,58 reviews,"VND 272,250",Breakfast included
Phu Quoc Ngoc Viet,"10.2159227601394,103.96102398634",,,Standard King Room,,2,2 out of 5,8.0,Very good,28 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Cali Hill Resort & Spa,"10.190277,103.968075",,,Queen Room with Pool View,,2,3 out of 5,,,,"VND 712,500",
Phat Tai Hotel,"10.2321133580982,103.983916640282",,,Standard Double Room,,2,1 out of 5,,,,"VND 350,000","FREE cancellation,• No prepayment needed"
Tan Hoang Gia Hotel,"10.2168716379556,103.971425592899",,,Standard Double Room,,2,2 out of 5,8.3,Very good,10 reviews,"VND 337,500","FREE cancellation,• No prepayment needed"
Sunny Hotel,"10.2175503619831,103.959040400272",,,Deluxe Triple Room,,2,2 out of 5,,,,"VND 820,000",
May Hotel Phu Quoc,"10.130502,103.982399",,,Deluxe Double Room with Balcony,,2,2 out of 5,8.6,Fabulous,19 reviews,"VND 439,875","FREE cancellation,• No prepayment needed"
Thien Phu Nghia Hotel Phu Quoc,"10.213752,103.963775",,,Double Room,,2,2 out of 5,6.8,Review score,32 reviews,"VND 360,000",
Island Lodge Phu Quoc,"10.2680457078209,103.938023297766",,,Double Room with Garden View,,2,3 out of 5,8.8,Fabulous,235 reviews,"VND 1,440,000",
Maris Hotel Phu Quoc,"10.131004,103.983464",,,Twin Room with Balcony,,2,,,,,"VND 450,000",Breakfast included
Gecko House,"10.1883295836097,103.970837183297",,,Standard Bungalow with Pool View,,2,2 out of 5,9.1,Superb,175 reviews,"VND 810,000",
Nho Hotel - Rạch Giá,"10.0106644531014,105.074577290832",,,Standard Double Room,,2,,7.9,Good,55 reviews,"VND 300,000",
Z - Hotel Phu Quoc,"10.128918,103.982106",,,Deluxe Room,,2,,8.8,Fabulous,7 reviews,"VND 520,000",
Seahorse phú quốc,"10.129019,103.982609",,,Twin Room with Garden View,,2,3 out of 5,,,,"VND 500,000",
Guest House 36 (2),"9.98425176635277,105.091669128836",,,Quadruple Room,,4,,7.3,Good,112 reviews,"VND 320,000",
Sunrise Resrort Phu Quoc,"10.226542,104.074443",,,King Room with Garden View,,2,,9.4,Superb,17 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Gold Beach Hotel Phu Quoc,"10.199467850432,103.967446535826",,,Standard Double Room,,2,3 out of 5,7.6,Good,54 reviews,"VND 750,000",Breakfast included
Linkin Garden House,"10.021780567118,104.015602550405",,,Queen Room with Garden View,,2,,8.6,Fabulous,9 reviews,"VND 270,000",
Bungalow Nguyên Toàn,"10.209635,103.986125",,,Standard Double Room,,2,3 out of 5,8.3,Very good,10 reviews,"VND 400,000",
Ky Hoa Hotel,"10.22148,103.961917",,,Twin Room,,2,1 out of 5,8.1,Very good,5 reviews,"VND 400,000",
New Day Phu Quoc Guesthouse,"10.2319558098171,103.968327641487",,,Triple Room,,4,3 out of 5,7.8,Good,5 reviews,"VND 390,000","FREE cancellation,• No prepayment needed"
Thúy Nga Hotel,"10.129051,103.982695",,,Superior King Room,,2,2 out of 5,,,,"VND 504,000",
Ong Lang Garden Resort,"10.2633418411751,103.942474499345",,,Bungalow with Garden View,,2,3 out of 5,8.1,Very good,69 reviews,"VND 495,000",
Gia Thanh Phu Quoc Guest House,"10.2067790855492,103.966761231422",,,Double Room,,2,,9.0,Superb,75 reviews,"VND 346,500","FREE cancellation,• No prepayment needed"
Hopapa Hotel,"10.1990546124126,103.969246121704",,,Standard Double Room,,2,3 out of 5,9.2,Superb,8 reviews,"VND 565,501",
Bungalows Bãi Vòng,"10.1426311463582,104.029248215939",,,Deluxe Double Room (2 Adults + 1 Child),,2,,8.4,Very good,11 reviews,"VND 350,000","Breakfast included,FREE cancellation,• No prepayment needed"
SOFIA HOTEL,"10.130252,103.978622",,,Deluxe Double Room with Balcony,,2,2 out of 5,,,,"VND 427,500",
Huu Le Hotel,"10.2236901943274,103.958161173402",,,King Room,,2,2 out of 5,8.0,Very good,8 reviews,"VND 500,000",
Ngoc Viet Bungalow,"10.201525585612,103.965167999268",,,Superior Bungalow Garden View,,2,3 out of 5,9.0,Superb,43 reviews,"VND 500,625","FREE cancellation,• No prepayment needed"
Anna Nguyễn Bungalow,"10.0577919662781,104.017189794334",,,King Room,,2,2 out of 5,8.8,Fabulous,46 reviews,"VND 561,000",
Bungalow Bien Doi,"10.190276,103.967706",,,King Room with Garden View,,2,,,,,"VND 700,000",
Trung Huynh Bungalow,"10.1909031603806,103.966899532825",,,Standard Double Room,,2,,8.3,Very good,14 reviews,"VND 720,000",
Kim Lien Phu Quoc Guesthouse,"10.1947298613236,103.967226594687",,,Standard King Room,,2,3 out of 5,7.7,Good,4 reviews,"VND 300,000",
Khách Sạn Hồng Ánh Phú Quốc,"10.216591,103.960319",,,Double Room,,2,2 out of 5,,,,"VND 450,000",
Phuc Hung Hotel,"9.99269383788183,105.086132884026",,,Double Room,,2,2 out of 5,6.8,Review score,25 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Thai Tan Tien Hotel,"10.1852058888558,103.966401815414",,,Bungalow with Garden View,,2,1 out of 5,7.5,Good,97 reviews,"VND 936,000",Breakfast included
Kim Hồng Anh Guest House,"10.2180503401226,103.959964513779",,,Double Room with Mountain View,,2,,7.2,Good,20 reviews,"VND 350,000",
Trang Thuong Villa,"10.131055,103.989823",,,Standard Double Room,,2,,,,,"VND 900,000","Breakfast included,FREE cancellation,• No prepayment needed"
HOTEL HAPPY PHU QUOC,"10.204911,103.963558",,,Standard Double Room,,2,3 out of 5,,,,"VND 650,000",
Sunlight Bungalow,"10.20022976836,103.964671287686",,,Double Bungalow,,2,2 out of 5,9.0,Superb,94 reviews,"VND 512,000","FREE cancellation,• No prepayment needed"
The Fish,"10.2027425337067,103.968520760536",,,Standard Double Room,,2,,8.1,Very good,77 reviews,"VND 364,500",
Phú Vy Bungalow Phú Quốc,"10.261225415464,103.938413906803",,,Standard Double Room,,2,1 out of 5,9.4,Superb,105 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Nice Life Hotel,"10.2012988922182,103.964966330677",,,Superior Twin Room,,2,3 out of 5,6.1,Review score,11 reviews,"VND 800,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sun Việt Phú Quốc Hotel,"10.1340388408808,103.982182242888",,,Deluxe Double or Twin Room with Balcony,,2,2 out of 5,8.3,Very good,5 reviews,"VND 490,000","FREE cancellation,• No prepayment needed"
STORK,"10.1344773105334,103.984596199089",,,Deluxe Double Room (2 Adults + 1 Child),,2,,9.6,Exceptional,8 reviews,"VND 525,000","FREE cancellation,• No prepayment needed"
Phu Quoc Beach Guesthouse,"10.263036,103.939399",,,Deluxe Room,,2,3 out of 5,9.3,Superb,33 reviews,"VND 300,000",
Vien Duong Guesthouse,"10.0565466214006,104.017800986767",,,Quadruple Room,,4,3 out of 5,10,Exceptional,3 reviews,"VND 600,000","FREE cancellation,• No prepayment needed"
Phong Nhã Hotel,"10.188651,103.965844",,,Quadruple Room,,2,2 out of 5,,,,"VND 389,000",
Paris Sao Mai Villa Phu Quoc,"10.1366496122415,103.981194238445",,,Deluxe Double Room,,2,3 out of 5,,,,"VND 535,500","FREE cancellation,• No prepayment needed"
THUAN PHAT HOTEL,"10.210337,103.960091",,,Standard Double Room,,2,2 out of 5,7.9,Good,10 reviews,"VND 400,000",
Mojo Boutique Hotel,"10.1305465173419,103.983063697815",,,Standard Double Room,,2,2 out of 5,8.6,Fabulous,51 reviews,"VND 1,035,000",
Lucky Phu Quoc Hotel,"10.1993550627019,103.968463999614",,,Twin Room,,2,2 out of 5,7.2,Good,18 reviews,"VND 390,000",
Tan Minh Thoai Guesthouse,"10.2137042611025,103.965305881575",,,Double Room,,2,3 out of 5,,,,"VND 350,000",
Phuc Hung 2 Hotel,"9.9922658982785,105.085805626984",,,Standard Double Room,,2,2 out of 5,6.7,Review score,21 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Huu Le Garden Resort,"10.2554123404954,103.956015152401",,,Standard Bungalow,,2,2 out of 5,8.8,Fabulous,14 reviews,"VND 450,000",
