hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Poonsa Duy Tan Hotel & Serviced Apartment,"21.0320434820551,105.789090698286",6 km from centre,,Superior Studio,,2,3 out of 5,8.0,Very good,42 reviews,"VND 607,840","FREE cancellation,• No prepayment needed"
La Santé Hotel & Spa,"21.0451283839814,105.842509120703",2.2 km from centre,,"Day Use  Offer (giá trong ngày, sử dụng 7 giờ) - Deluxe Room",,2,4 out of 5,8.6,Fabulous,242 reviews,"VND 264,000","FREE cancellation,• No prepayment needed"
TQT Hotel,"21.0213498303385,105.843317806721",1.2 km from centre,,Superior Double Room,,2,4 out of 5,8.2,Very good,96 reviews,"VND 1,000,000","Breakfast included,FREE cancellation,• No prepayment needed"
Lancaster Hanoi Service Apartment,"21.0290837225297,105.823834114364",3 km from centre,,Standard Studio,,2,4 out of 5,8.3,Very good,31 reviews,"VND 1,554,300","FREE cancellation,• No prepayment needed"
Grand Cititel Hanoi Hotel,"21.027419,105.857533",550 m from centre,,Superior Queen Room with City View,,2,4 out of 5,8.4,Very good,130 reviews,"VND 954,450",Breakfast included
Hanoi Aria Central Hotel & Spa,"21.026808,105.841539",1.1 km from centre,,Superior Double Room,,2,3 out of 5,8.1,Very good,413 reviews,"VND 360,000",
Woori Street managed by Lily Home,"21.035774202271,105.808505437651",4.7 km from centre,,One-Bedroom Apartment,,2,3 out of 5,,,,"VND 9,495,450",
Golden Moon Diamond Hotel,"21.0393241193261,105.851140469313",1.3 km from centre,,Deluxe Double Room,,2,2 out of 5,9.1,Superb,56 reviews,"VND 170,000",
Diamond Legend Hotel,"21.0384509319686,105.847213715315",1.3 km from centre,,Standard Double Room,,2,3 out of 5,8.8,Fabulous,138 reviews,"VND 326,400","FREE cancellation,• No prepayment needed"
La Beaute Boutique Hotel & Spa,"21.033457542288,105.852128863335",650 m from centre,,Deluxe Double Room,,2,4 out of 5,9.2,Superb,90 reviews,"VND 378,000","FREE cancellation,• No prepayment needed"
Canary Ha Noi Hotel,"21.0345318511839,105.815087556839",4 km from centre,,Standard King Room,,2,3 out of 5,7.7,Good,81 reviews,"VND 675,000","Breakfast included,FREE cancellation,• No prepayment needed"
Newsky Serviced Apartment,"21.0415237715793,105.786727261932",7 km from centre,,Standard Apartment,,2,3 out of 5,9.5,Exceptional,197 reviews,"VND 634,500","FREE cancellation,• No prepayment needed"
OYO 387 Bach Duong Hotel,"21.0322483487597,105.789193511009",6 km from centre,,Standard Twin Room,,2,3 out of 5,8.2,Very good,215 reviews,"VND 329,234","FREE cancellation,• No prepayment needed"
Hanoi La Castela Hotel,"21.0316078080119,105.848477306763",600 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.7,Exceptional,766 reviews,"VND 378,000","FREE cancellation,• No prepayment needed"
Blue Hanoi Inn City Hotel,"21.010883050488,105.795170227066",6 km from centre,,Deluxe Double City view - Day Use Offer (2 Hours),,2,3 out of 5,8.8,Fabulous,174 reviews,"VND 250,750",
Reyna Hotel Hanoi,"21.013619,105.776677",8 km from centre,,Superior Double Room,,2,4 out of 5,8.5,Very good,10 reviews,"VND 1,458,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sunny Hotel 2,"21.0108442501979,105.80887556076",4.9 km from centre,,Deluxe Room with City View,,2,3 out of 5,8.3,Very good,44 reviews,"VND 508,500","FREE cancellation,• No prepayment needed"
Conifer Boutique Hotel,"21.0252183088204,105.857249200344",600 m from centre,,Classic Double or Twin Room,,2,4 out of 5,8.5,Very good,256 reviews,"VND 1,203,678",Breakfast included
Sakura Hotel 3,"21.0293257220168,105.808435758266",4.6 km from centre,,Superior Double Room - Smoking,,2,,7.5,Good,58 reviews,"VND 1,080,000","Breakfast included,FREE cancellation,• No prepayment needed"
Little Diamond Hotel,"21.0336953742288,105.847359895706",850 m from centre,,Day Use Offer (3 Hours) - Double Room,,2,3 out of 5,8.4,Very good,245 reviews,"VND 199,000","FREE cancellation,• No prepayment needed"
Hanoi Le Jardin Hotel & Spa,"21.043265,105.843614",1.9 km from centre,,Cozy Le Jardin Classic Room,,2,4 out of 5,9.1,Superb,113 reviews,"VND 1,488,927",
Lotus Inn West Lake,"21.0423781,105.8258711",3.2 km from centre,,Studio Apartment,,2,3 out of 5,8.5,Very good,216 reviews,"VND 395,000","FREE cancellation,• No prepayment needed"
La Casa Hanoi Hotel,"21.0163551791692,105.857144594193",1.4 km from centre,,Deluxe Double or Twin Room,,2,4 out of 5,8.6,Fabulous,117 reviews,"VND 1,150,091","FREE cancellation,• No prepayment needed"
RedDoorz near Dai Hoc Ha Noi,"20.9887784648353,105.804908573627",6 km from centre,,Standard Double Room,,2,3 out of 5,6.6,Review score,8 reviews,"VND 361,463",
Rosarian Hotel,"21.028191,105.768695",8 km from centre,,Standard King Room,,2,,9.1,Superb,69 reviews,"VND 457,600","FREE cancellation,• No prepayment needed"
Blue Home Serviced Apartment Hanoi,"21.0362045396658,105.798801978657",5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.2,Superb,240 reviews,"VND 576,000","FREE cancellation,• No prepayment needed"
Little Hanoi Hotel,"21.0269908715217,105.851254463196",150 m from centre,,Day Use Offer (3 Hours) - Double Room,,2,2 out of 5,8.5,Very good,387 reviews,"VND 199,000",
EVEREST HOTEL,"20.999949,105.823405",4.3 km from centre,,Superior Twin Room,,2,3 out of 5,8.5,Very good,83 reviews,"VND 580,000","FREE cancellation,• No prepayment needed"
Old Quarter Boutique Hotel,"21.03245,105.848949",650 m from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,138 reviews,"VND 259,200","FREE cancellation,• No prepayment needed"
Sen Grand Hotel & Spa managed by Sen Group,"21.0394823402678,105.80237700098",5 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.8,Fabulous,140 reviews,"VND 1,192,500","Breakfast included,FREE cancellation,• No prepayment needed"
Golden Cyclo Premier Hotel,"21.0305809974906,105.845485031605",800 m from centre,,Standard Double - No window,,2,4 out of 5,9.1,Superb,55 reviews,"VND 528,710","FREE cancellation,• No prepayment needed"
Sunny Hotel 2,"21.0108442501979,105.80887556076",4.9 km from centre,,Deluxe Room with City View,,2,3 out of 5,8.3,Very good,44 reviews,"VND 508,500","FREE cancellation,• No prepayment needed"
Conifer Boutique Hotel,"21.0252183088204,105.857249200344",600 m from centre,,Classic Double or Twin Room,,2,4 out of 5,8.5,Very good,256 reviews,"VND 1,203,678",Breakfast included
Sakura Hotel 3,"21.0293257220168,105.808435758266",4.6 km from centre,,Superior Double Room - Smoking,,2,,7.5,Good,58 reviews,"VND 1,080,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hangmy Boutique Hotel,"21.0325287423358,105.849197208881",650 m from centre,,Superior Double Quiet Room,,2,3 out of 5,8.3,Very good,"1,082 reviews","VND 383,775","Breakfast included,FREE cancellation,• No prepayment needed"
Little Diamond Hotel,"21.0336953742288,105.847359895706",850 m from centre,,Day Use Offer (3 Hours) - Double Room,,2,3 out of 5,8.4,Very good,245 reviews,"VND 199,000","FREE cancellation,• No prepayment needed"
Hanoi Le Jardin Hotel & Spa,"21.043265,105.843614",1.9 km from centre,,Cozy Le Jardin Classic Room,,2,4 out of 5,9.1,Superb,113 reviews,"VND 1,488,927",
Little Hanoi Hostel,"21.034825946994,105.847125202417",950 m from centre,,Superior Twin Room,,2,2 out of 5,7.9,Good,289 reviews,"VND 280,000",
La Casa Hanoi Hotel,"21.0163551791692,105.857144594193",1.4 km from centre,,Deluxe Double or Twin Room,,2,4 out of 5,8.6,Fabulous,117 reviews,"VND 1,150,091","FREE cancellation,• No prepayment needed"
Rosarian Hotel,"21.028191,105.768695",8 km from centre,,Standard King Room,,2,,9.1,Superb,69 reviews,"VND 457,600","FREE cancellation,• No prepayment needed"
Midori Boutique Hotel,"21.0163702018685,105.850444436073",1.3 km from centre,,Day Use (2 Hours) - Deluxe Double Room,,2,3 out of 5,8.8,Fabulous,80 reviews,"VND 357,000","Breakfast included,FREE cancellation,• No prepayment needed"
Blue Home Serviced Apartment Hanoi,"21.0362045396658,105.798801978657",5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.2,Superb,240 reviews,"VND 576,000","FREE cancellation,• No prepayment needed"
Little Hanoi Hotel,"21.0269908715217,105.851254463196",150 m from centre,,Day Use Offer (3 Hours) - Double Room,,2,2 out of 5,8.5,Very good,387 reviews,"VND 199,000",
Grandiose Hotel & Spa,"21.035090263741,105.814636220902",4 km from centre,,Superior Room,,2,4 out of 5,8.6,Fabulous,157 reviews,"VND 1,299,375","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi La Selva Hotel,"21.031379626027,105.854904949665",500 m from centre,,Standard Double or Twin Room,,2,3 out of 5,9.6,Exceptional,"1,028 reviews","VND 375,107",
EVEREST HOTEL,"20.999949,105.823405",4.3 km from centre,,Superior Twin Room,,2,3 out of 5,8.5,Very good,83 reviews,"VND 580,000","FREE cancellation,• No prepayment needed"
Old Quarter Boutique Hotel,"21.03245,105.848949",650 m from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,138 reviews,"VND 259,200","FREE cancellation,• No prepayment needed"
Sen Grand Hotel & Spa managed by Sen Group,"21.0394823402678,105.80237700098",5 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.8,Fabulous,140 reviews,"VND 1,192,500","Breakfast included,FREE cancellation,• No prepayment needed"
Atlanta Residences,"21.0161223,105.857825815344",1.4 km from centre,,Standard One-Bedroom Apartment,,2,4 out of 5,9.3,Superb,51 reviews,"VND 3,251,250","FREE cancellation,• No prepayment needed"
MK Premier Boutique Hotel,"21.0356885095375,105.851106024953",900 m from centre,,Deluxe Double or Twin Room,,2,4 out of 5,8.7,Fabulous,857 reviews,"VND 551,627","FREE cancellation,• No prepayment needed"
Le Carnot Boutique Hotel,"21.0383217558276,105.846909284592",1.3 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.5,Very good,309 reviews,"VND 903,433","FREE cancellation,• No prepayment needed"
OYO 191 Dragon Hotel,"21.035163,105.772332",8 km from centre,,Standard Double Room,,2,2 out of 5,8.1,Very good,297 reviews,"VND 249,421",
Tu Linh Palace Hotel,"21.0364416797685,105.847062170506",1.1 km from centre,,Superior Double Room,,2,3 out of 5,8.4,Very good,86 reviews,"VND 384,650","FREE cancellation,• No prepayment needed"
Oriental Suites Hotel & Spa,"21.0334074723573,105.850951373577",650 m from centre,,Superior Queen Room,,2,4 out of 5,9.3,Superb,877 reviews,"VND 499,518",
Hanoi Starlight Hotel,"21.0353026074981,105.846957564354",1 km from centre,,Superior Double or Twin Room with No Window,,2,3 out of 5,8.8,Fabulous,247 reviews,"VND 253,800",
Holiday Suites Hotel & Spa,"21.0366569759663,105.852319300175",1 km from centre,,Family Suite,,4,3 out of 5,9.1,Superb,109 reviews,"VND 450,000",
Hanoi Family Homestay 2,"21.0333336574613,105.844669093254",1 km from centre,,Day Use 3 Hours,,2,2 out of 5,9.1,Superb,142 reviews,"VND 180,000","FREE cancellation,• No prepayment needed"
Oriental Suites Hotel & Spa,"21.0334074723573,105.850951373577",650 m from centre,,Superior Queen Room,,2,4 out of 5,9.3,Superb,877 reviews,"VND 499,518",
La Storia Ruby Hotel,"21.0319371613351,105.847862809896",650 m from centre,,Superior Double Room,,2,3 out of 5,9.4,Superb,426 reviews,"VND 307,778","FREE cancellation,• No prepayment needed"
Hanoi Starlight Hotel,"21.0353026074981,105.846957564354",1 km from centre,,Superior Double or Twin Room with No Window,,2,3 out of 5,8.8,Fabulous,247 reviews,"VND 253,800",
Holiday Suites Hotel & Spa,"21.0366569759663,105.852319300175",1 km from centre,,Family Suite,,4,3 out of 5,9.1,Superb,109 reviews,"VND 450,000",
King Ly Hotel,"21.0312419317571,105.854540169239",450 m from centre,,Day Use Offer (2 Hours) - Double Room,,2,3 out of 5,8.8,Fabulous,621 reviews,"VND 160,550","FREE cancellation,• No prepayment needed"
OYO 1046 Saigon Palace - Tran Quoc Hoan,"21.041037,105.787145",6 km from centre,,Deluxe Twin Room,,2,2 out of 5,7.2,Good,34 reviews,"VND 233,108","FREE cancellation,• No prepayment needed"
Hong Ngoc Dynastie Boutique Hotel & Spa,"21.0317201,105.848306",600 m from centre,,Deluxe Double or Twin Room,,2,4 out of 5,9.3,Superb,283 reviews,"VND 907,136","FREE cancellation,• No prepayment needed"
The Noble Swan Hotel & Spa,"21.030288,105.8481879",550 m from centre,,Deluxe Neighbour View,,2,4 out of 5,8.7,Fabulous,847 reviews,"VND 600,000","FREE cancellation,• No prepayment needed"
OYO 1095 Ha Noi Vang Hotel,"21.006254,105.838743",2.8 km from centre,,Deluxe Double Room,,2,2 out of 5,5.8,Review score,51 reviews,"VND 262,390",
Royal Holiday Hanoi Hotel,"21.0316174612844,105.850951373577",450 m from centre,,Day Use (4 Hours),,2,4 out of 5,9.7,Exceptional,604 reviews,"VND 402,900","FREE cancellation,• No prepayment needed"
Hotel Kuretakeso Tho Nhuom 84,"21.0231209339513,105.848253635582",700 m from centre,,Deluxe Twin Room,,2,4 out of 5,7.8,Good,38 reviews,"VND 990,000",Breakfast included
Hanoi Pho Hotel,"21.0315509647207,105.845555728836",850 m from centre,,Superior Double Room,,2,2 out of 5,7.7,Good,"1,233 reviews","VND 202,609",
Paragon Noi bai Hotel & Pool,"21.2200376974014,105.783069066479",22 km from centre,,Deluxe Double Room,,2,4 out of 5,8.7,Fabulous,197 reviews,"VND 688,500","FREE cancellation,• No prepayment needed"
Hanoi A1 Hotel,"21.032105648255,105.853684544563",500 m from centre,,Superior Double or Twin Room,,2,3 out of 5,8.3,Very good,79 reviews,"VND 585,000","Breakfast included,FREE cancellation,• No prepayment needed"
Granda Suites Hanoi,"21.0336705474587,105.788104450749",6 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.7,Good,98 reviews,"VND 552,720","FREE cancellation,• No prepayment needed"
Ohana Hotel,"21.012374,105.850503",1.8 km from centre,,Superior King Room,,2,3 out of 5,8.1,Very good,66 reviews,"VND 434,700",
Bao Hung Hotel & Apartment,"21.0334400769311,105.787887017197",6 km from centre,,Deluxe Double Room,,2,4 out of 5,9.2,Superb,83 reviews,"VND 799,800","FREE cancellation,• No prepayment needed"
Western Skyline Hotel,"21.00339,105.780517",7 km from centre,,Superior Double or Twin Room,,2,4 out of 5,9.3,Superb,17 reviews,"VND 679,400",
Golden Time Hostel 3,"21.0341134568255,105.853483378887",750 m from centre,,Basic Twin Room with Shared Bathroom,,2,2 out of 5,8.1,Very good,937 reviews,"VND 166,400","FREE cancellation,• No prepayment needed"
Le Grand Hanoi Hotel - The Oriental,"21.012758,105.800766",5 km from centre,,Standard Queen Room - Day Use Offer (3 Hours),,2,3 out of 5,9.3,Superb,48 reviews,"VND 301,750","FREE cancellation,• No prepayment needed"
Silk Queen Hotel Hang Gai,"21.0317855664217,105.849821246835",550 m from centre,,Day Use 4 Hours Before 18:00,,2,4 out of 5,8.5,Very good,494 reviews,"VND 429,300","FREE cancellation,• No prepayment needed"
The Queen Hotel & Spa,"21.0346016356184,105.848202109337",900 m from centre,,Day Use 3 Hours,,2,3 out of 5,8.5,Very good,738 reviews,"VND 143,500",
The Galaxy Home Hotel & Apartment,"21.0331137059898,105.787542749954",6 km from centre,,Deluxe Apartment,,2,4 out of 5,9.2,Superb,24 reviews,"VND 746,842",
Cat Linh ARL55 Hotel,"21.029322,105.828446",2.5 km from centre,,Studio Apartment,,2,3 out of 5,8.3,Very good,56 reviews,"VND 496,888",
La Storia Ruby Hotel,"21.0319371613351,105.847862809896",650 m from centre,,Superior Double Room,,2,3 out of 5,9.4,Superb,426 reviews,"VND 307,778","FREE cancellation,• No prepayment needed"
Night Hotel,"21.01553,105.849926",1.4 km from centre,,King Room with Balcony,,2,3 out of 5,8.2,Very good,102 reviews,"VND 749,760",Breakfast included
OYO 1046 Saigon Palace - Tran Quoc Hoan,"21.041037,105.787145",6 km from centre,,Deluxe Twin Room,,2,2 out of 5,7.2,Good,34 reviews,"VND 233,108","FREE cancellation,• No prepayment needed"
Honeymoon Hotel and Apartment,"21.053111,105.809174",5 km from centre,,Queen Room,,2,3 out of 5,8.3,Very good,127 reviews,"VND 280,000","FREE cancellation,• No prepayment needed"
Hong Ngoc Dynastie Boutique Hotel & Spa,"21.0317201,105.848306",600 m from centre,,Deluxe Double or Twin Room,,2,4 out of 5,9.3,Superb,283 reviews,"VND 907,136","FREE cancellation,• No prepayment needed"
OYO 1095 Ha Noi Vang Hotel,"21.006254,105.838743",2.8 km from centre,,Deluxe Double Room,,2,2 out of 5,5.8,Review score,51 reviews,"VND 262,390",
Royal Holiday Hanoi Hotel,"21.0316174612844,105.850951373577",450 m from centre,,Day Use (4 Hours),,2,4 out of 5,9.7,Exceptional,604 reviews,"VND 402,900","FREE cancellation,• No prepayment needed"
Antique Angel Hotel,"21.036235,105.847726",1.1 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.2,Superb,892 reviews,"VND 318,400","FREE cancellation,• No prepayment needed"
Bao Hung Hotel & Apartment,"21.0334400769311,105.787887017197",6 km from centre,,Deluxe Double Room,,2,4 out of 5,9.2,Superb,83 reviews,"VND 799,800","FREE cancellation,• No prepayment needed"
Marina Hotel Hanoi,"21.006529,105.782091",7 km from centre,,Standard Double Room,,2,3 out of 5,8.5,Very good,23 reviews,"VND 892,500",Breakfast included
Silk Queen Hotel Hang Gai,"21.0317855664217,105.849821246835",550 m from centre,,Day Use 4 Hours Before 18:00,,2,4 out of 5,8.5,Very good,494 reviews,"VND 429,300","FREE cancellation,• No prepayment needed"
22HOUSING - VINHOMES METROPOLIS - One Bedroom Apartment,"21.0320508,105.8152247",3.9 km from centre,,One-Bedroom Apartment,,3,4 out of 5,9.7,Exceptional,12 reviews,"VND 1,296,000","FREE cancellation,• No prepayment needed"
Keypad Hotel,"21.033186,105.853723",650 m from centre,,Double Room,,2,3 out of 5,8.9,Fabulous,233 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
The Galaxy Home Hotel & Apartment,"21.0331137059898,105.787542749954",6 km from centre,,Deluxe Apartment,,2,4 out of 5,9.2,Superb,24 reviews,"VND 746,842",
22housing Luxury Apartment Vinhomes Metropolis,"21.0320508,105.8152247",3.9 km from centre,,One-Bedroom Apartment,,3,4 out of 5,9.3,Superb,15 reviews,"VND 1,413,000",
Quang Anh Hotel,"21.030425,105.779245",7 km from centre,,Double Room with Garden View,,2,,,,,"VND 1,000,000",
Homey Apartment 2,"21.018257,105.776398",8 km from centre,,Deluxe Double Room,,2,3 out of 5,8.4,Very good,36 reviews,"VND 450,000",
Golden Lotus Luxury Hotel,"21.0303882244441,105.849870443344",400 m from centre,,Deluxe Double Internal Window,,2,4 out of 5,7.9,Good,475 reviews,"VND 910,000",Breakfast included
Hanoi Garden House and Travel,"21.0371707556975,105.845366252813",1.3 km from centre,,Superior Double Room,,2,3 out of 5,9.4,Superb,191 reviews,"VND 269,999","FREE cancellation,• No prepayment needed"
Adonis Hotel,"21.018342,105.847489",1.2 km from centre,,Superior Twin Room,,2,3 out of 5,8.8,Fabulous,64 reviews,"VND 942,500","FREE cancellation,• No prepayment needed"
SEN LUXURY HOTEL,"21.0370725468169,105.802137851715",5 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.8,Fabulous,49 reviews,"VND 1,113,000","Breakfast included,FREE cancellation,• No prepayment needed"
Stelward Prima Hotel - former Golden Legend,"21.0304683379482,105.8485481143",500 m from centre,,Street View Balcony Suite,,2,3 out of 5,9.5,Exceptional,466 reviews,"VND 532,910","FREE cancellation,• No prepayment needed"
Nature Hotel,"21.0327515373417,105.790900936523",6 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.1,Superb,113 reviews,"VND 785,460","Breakfast included,FREE cancellation,• No prepayment needed"
Shendo Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,,Apartment with Balcony,,2,3 out of 5,9.0,Superb,60 reviews,"VND 1,377,000","FREE cancellation,• No prepayment needed"
Pacific Place Serviced Apartment,"21.0251707397569,105.843502879143",1 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.3,Good,8 reviews,"VND 1,900,000",
Stelward Prima Hotel - former Golden Legend,"21.0304683379482,105.8485481143",500 m from centre,,Street View Balcony Suite,,2,3 out of 5,9.5,Exceptional,466 reviews,"VND 532,910","FREE cancellation,• No prepayment needed"
Nature Hotel,"21.0327515373417,105.790900936523",6 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.1,Superb,113 reviews,"VND 785,460","Breakfast included,FREE cancellation,• No prepayment needed"
Shendo Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,,Apartment with Balcony,,2,4 out of 5,9.0,Superb,60 reviews,"VND 1,377,000","FREE cancellation,• No prepayment needed"
Pacific Place Serviced Apartment,"21.0251707397569,105.843502879143",1 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.3,Good,8 reviews,"VND 1,900,000",
Sunset Westlake Hanoi Hotel,"21.0609333809579,105.808950662613",5 km from centre,,Classic Double or Twin Room,,2,3 out of 5,7.5,Good,52 reviews,"VND 855,000","Breakfast included,FREE cancellation,• No prepayment needed"
L' Heritage Hotel Hanoi,"21.0351223579012,105.847099721432",1 km from centre,,Superior Double or Twin Room,,2,4 out of 5,9.1,Superb,"1,598 reviews","VND 525,938","FREE cancellation,• No prepayment needed"
KEGON Hotel,"21.033294,105.806788",4.8 km from centre,,Suite - Free Check in From 10 a.m,,2,4 out of 5,9.2,Superb,28 reviews,"VND 1,586,000","Breakfast included,FREE cancellation,• No prepayment needed"
Parkside Sunline Hotel,"21.0083804160025,105.847437679768",2.2 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.6,Fabulous,167 reviews,"VND 900,380","FREE cancellation,• No prepayment needed"
Hera Hotel,"20.9820516729972,105.811499677259",6 km from centre,,Deluxe Room (2 Adults + 1 Child),,2,,8.2,Very good,80 reviews,"VND 250,000",
Hanoi Elpis Grand Hotel,"21.031658,105.855535",550 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.1,Superb,136 reviews,"VND 342,541","FREE cancellation,• No prepayment needed"
OYO 416 Giao Thông Hotel,"21.018037,105.841284",1.6 km from centre,,Standard Twin Room,,2,,8.1,Very good,134 reviews,"VND 283,341",
Hanoi Charming House,"21.0319074993055,105.847640680287",700 m from centre,,Day Use Offer  - 3 Hours,,2,3 out of 5,7.9,Good,341 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
Hanoi Eternity Hotel,"21.0231628107075,105.843465328217",1.1 km from centre,,Superior Double Room,,2,3 out of 5,7.6,Good,271 reviews,"VND 750,000",Breakfast included
Hanoi Ecogreen Hostel,"21.0360711693044,105.847770273685",1.1 km from centre,,Day Use Offer (3 Hours) - Standard Double Room,,2,2 out of 5,8.1,Very good,164 reviews,"VND 129,999",
New Century Hotel Cau Giay,"21.032008,105.791628",6 km from centre,,Standard Queen Room - day use 2 hours (extra charge for overnight stay),,2,4 out of 5,8.1,Very good,46 reviews,"VND 202,500","FREE cancellation,• No prepayment needed"
Splendid Star Grand Hotel and Spa,"21.0287659167183,105.84849178791",450 m from centre,,Day Use - 4 Hours,,2,4 out of 5,8.5,Very good,853 reviews,"VND 259,045",
T&M Luxury Hotel Hanoi,"21.028843731033,105.769122290842",8 km from centre,,Deluxe King Room,,2,3 out of 5,8.8,Fabulous,78 reviews,"VND 699,125",Breakfast included
Babylon Garden Hotel & Spa,"21.0312876399524,105.855674737434",550 m from centre,,Deluxe Double Room,,2,4 out of 5,9.3,Superb,"1,373 reviews","VND 618,750",
The Q Boutique Hotel,"21.042611,105.844494",1.9 km from centre,,Day Use Offer (6 Hours) - Superior Room,,2,4 out of 5,8.9,Fabulous,27 reviews,"VND 730,000","FREE cancellation,• No prepayment needed"
Hanoi Endless Hotel,"21.0341715933182,105.853476524226",750 m from centre,,Standard Double Room,,2,3 out of 5,8.9,Fabulous,127 reviews,"VND 323,840","FREE cancellation,• No prepayment needed"
HOVI de Bali,"21.014369,105.824196",3.3 km from centre,,Deluxe Double Room with Balcony,,2,,9.2,Superb,27 reviews,"VND 672,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hotel du Monde,"21.0412956788207,105.876907780603",3 km from centre,,Superior Double or Twin Room,,2,4 out of 5,8.7,Fabulous,40 reviews,"VND 1,112,000","Breakfast included,FREE cancellation,• No prepayment needed"
Luxury Apartment Vinhomes Skylake,"21.019402616475,105.781331924081",7 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.9,Exceptional,5 reviews,"VND 1,550,000","FREE cancellation,• No prepayment needed"
Vietnam Cheers Hostel,"21.036539,105.851575",1 km from centre,,Deluxe Family Room,,5,2 out of 5,9.0,Superb,608 reviews,"VND 598,500",
Momizi Business Hotel,"21.0336845974772,105.81103232922",4.3 km from centre,,Deluxe Double Room,,2,3 out of 5,8.4,Very good,42 reviews,"VND 1,393,000","Breakfast included,FREE cancellation,• No prepayment needed"
Momizi Business Hotel,"21.0336845974772,105.81103232922",4.3 km from centre,,Deluxe Double Room,,2,3 out of 5,8.4,Very good,42 reviews,"VND 1,393,000","Breakfast included,FREE cancellation,• No prepayment needed"
Shendo Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,,Apartment with Balcony,,2,4 out of 5,9.0,Superb,60 reviews,"VND 1,377,000","FREE cancellation,• No prepayment needed"
Sunset Westlake Hanoi Hotel,"21.0609333809579,105.808950662613",5 km from centre,,Classic Double or Twin Room,,2,3 out of 5,7.5,Good,52 reviews,"VND 855,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Backpackersuite Hostel,"21.0347680389896,105.845537344566",1.1 km from centre,,Deluxe Queen Room,,2,,8.2,Very good,866 reviews,"VND 210,600",
Hanoi Amore Hotel & Travel,"20.99755,105.816883",5 km from centre,,Deluxe Double Room,,2,3 out of 5,9.5,Exceptional,127 reviews,"VND 730,800","FREE cancellation,• No prepayment needed"
Hyatt Regency West Hanoi,"21.027361,105.7675",8 km from centre,,1 King Bed with Kitchenette,,2,5 out of 5,8.5,Very good,62 reviews,"VND 2,091,500",
Lucky Budda Inn Villa,"21.048854,105.864795",2.7 km from centre,,Day Use Offer (4 Hours) - Superior room,,2,3 out of 5,9.8,Exceptional,76 reviews,"VND 198,645",
A25 Hotel - 15 Hàng Than,"21.042459,105.847204",1.8 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.5,Very good,227 reviews,"VND 387,600",Breakfast included
Hanoian Lakeside Hotel,"21.032238,105.852631",500 m from centre,,Superior Double or Twin Room,,2,3 out of 5,9.2,Superb,148 reviews,"VND 528,080","FREE cancellation,• No prepayment needed"
The Pearl Hotel,"21.0217831955546,105.818169402308",3.6 km from centre,,Standard Double Room,,2,3 out of 5,8.1,Very good,46 reviews,"VND 747,500",Breakfast included
Phuong Trang Hotel,"21.040202,105.867097",2.1 km from centre,,"Phòng gường cỡ Queen, ưu đãi sử dụng trong ngày 2 giờ",,2,1 out of 5,8.6,Fabulous,261 reviews,"VND 102,850","FREE cancellation,• No prepayment needed"
OYO 317 Kim Cuong Hotel 2,"20.984383539967,105.865436433378",5 km from centre,,Standard Double Room,,2,2 out of 5,9.0,Superb,134 reviews,"VND 299,305","FREE cancellation,• No prepayment needed"
Muong Thanh Grand Hanoi Hotel,"20.9695827422655,105.827029943339",7 km from centre,,Deluxe Double Room,,2,4 out of 5,6.0,Review score,18 reviews,"VND 1,209,600",Breakfast included
OYO 709 Seoul Hotel,"21.0100430077698,105.798522233963",5 km from centre,,Superior Double Room,,2,3 out of 5,6.8,Review score,19 reviews,"VND 299,304",
