hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Ruby house,"11.9488637222866,108.460538635929",,,Apartment with Terrace,,10,3 out of 5,9.6,Exceptional,45 reviews,"VND 910,000",
Homestay Hoang Vy,"11.9392893713823,108.42544128187",,,Family Room,,8,,8.7,Fabulous,60 reviews,"VND 700,000",
Ô Cửa Mùa Thu,"11.9332447758293,108.424383041386",,,Double Room,,2,,8.8,Fabulous,6 reviews,"VND 295,000",
The Green House Da Lat 2,"11.937222,108.434008",,,Standard Queen Room,,2,3 out of 5,9.1,Superb,188 reviews,"VND 380,250",
Big Home Dalat,"11.9333636234762,108.432436924923",,,Deluxe Double Room,,2,,9.5,Exceptional,209 reviews,"VND 285,000","FREE cancellation,• No prepayment needed"
Khách sạn Quốc Việt,"11.5510962896427,107.815096933483",,,Large Double Room,,2,2 out of 5,8.6,Fabulous,129 reviews,"VND 180,000",
Hostel Phuong Nga,"11.934468,108.431543",,,Deluxe Double Room,,2,,9.1,Superb,194 reviews,"VND 250,000",
MINE Hotel - Da Lat,"11.937663,108.443219",,,Economy Double Room,,2,1 out of 5,8.6,Fabulous,154 reviews,"VND 222,222","FREE cancellation,• No prepayment needed"
Banyan House Eco Hotel,"11.9468688597383,108.439142152115",,,Double Room with Garden View,,2,,8.5,Very good,174 reviews,"VND 1,386,000","Breakfast included,FREE cancellation,• No prepayment needed"
The Art - WIN HOTEL,"11.943413,108.438903",,,Large Double Room,,2,2 out of 5,8.6,Fabulous,151 reviews,"VND 510,000",
DALAMOON HOTEL,"11.948843,108.437317",,,Standard King Room,,2,1 out of 5,9.0,Superb,413 reviews,"VND 310,500",
Dalat Wind,"11.9477548623048,108.441249132156",,,Economy Quadruple Room - Basement,,4,2 out of 5,8.4,Very good,200 reviews,"VND 600,000",
Ngoc Phat Dalat Hotel,"11.9377201037664,108.443773090839",,,Standard Twin Room,,2,3 out of 5,8.3,Very good,297 reviews,"VND 920,313","Breakfast included,FREE cancellation,• No prepayment needed"
Truong Sky Hotel Da Lat,"11.936324,108.438842",,,Standard King Room,,2,,7.3,Good,12 reviews,"VND 224,100",
Stop and Go Boutique Hotel,"11.9460416451648,108.438961207867",,,Standard Twin Room,,2,,8.5,Very good,73 reviews,"VND 650,000",Breakfast included
Ngàn Phố Hotel,"11.9344935793657,108.436655648796",,,Double Room,,2,2 out of 5,8.0,Very good,268 reviews,"VND 225,000",
The Art - An Yên Villa,"11.93469,108.46454",,,Standard Double Room,,2,,9.3,Superb,237 reviews,"VND 352,800",
La Vie En Rose Villa,"11.928727,108.446066",,,Superior Double Room,,2,3 out of 5,9.2,Superb,8 reviews,"VND 895,050","Breakfast included,FREE cancellation,• No prepayment needed"
Sandal Stars Hotel,"11.7376177637976,108.373623582067",,,Sandals Superior Double,,2,,8.6,Fabulous,19 reviews,"VND 900,000","FREE cancellation,• No prepayment needed"
HomestayBoleroDalat,"11.951234,108.464091",,,Twin Room with Shared Bathroom,,2,,9.1,Superb,40 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Huong Tra,"11.547624,107.823979",,,Twin Room with Garden View,,2,,8.7,Fabulous,93 reviews,"VND 250,000",
Centro Hotel,"11.943784,108.438718",,,Standard Queen Room - Day use 2 hours (Extra charge for overnight stay),,2,2 out of 5,8.8,Fabulous,18 reviews,"VND 150,000",
Sandals Hotel,"11.541839,107.81111",,,Deluxe Room,,2,2 out of 5,7.6,Good,24 reviews,"VND 962,500","FREE cancellation,• No prepayment needed"
The December Dalat,"11.9448535547625,108.431697445438",,,Standard Double Room with Shared Bathroom,,2,,8.1,Very good,118 reviews,"VND 450,000",
Tulip Hotel 3,"11.9422471405893,108.434001803399",,,ROH  Double Room,,2,2 out of 5,8.1,Very good,283 reviews,"VND 779,153",
Pines Hotel,"11.947127,108.4271186",,,Standard King Room,,2,1 out of 5,8.2,Very good,113 reviews,"VND 182,250",
Newcentury Hotel,"11.9238064016471,108.443153044319",,,Standard Double Room,,2,3 out of 5,8.5,Very good,248 reviews,"VND 410,000","FREE cancellation,• No prepayment needed"
Ivory Falls Villa,"11.54273,108.069703",,,Deluxe Double or Twin Room with Garden View,,2,,9.9,Exceptional,6 reviews,"VND 1,625,000","Breakfast included,FREE cancellation,• No prepayment needed"
SODA HOTEL,"11.947493,108.440066",,,Superior Double Room,,2,2 out of 5,8.8,Fabulous,48 reviews,"VND 287,100","FREE cancellation,• No prepayment needed"
Pho Hoa Hotel,"11.946847,108.427318",,,Superior Suite,,2,3 out of 5,8.7,Fabulous,106 reviews,"VND 261,225",
DALAT LEGEND homestay,"11.93704,108.428618",,,Economy Double Room,,2,,8.9,Fabulous,144 reviews,"VND 277,778","FREE cancellation,• No prepayment needed"
Osaka Village DaLat,"11.9256248918395,108.442590236664",,,Superior Bungalow,,2,3 out of 5,7.8,Good,45 reviews,"VND 952,000",Breakfast included
Vu Minh Quan Hotel,"11.937885428375,108.43622803688",,,Double Room with Private Bathroom,,2,2 out of 5,8.4,Very good,103 reviews,"VND 229,500","FREE cancellation,• No prepayment needed"
Tigon Flower House 2,"11.9403071242362,108.450728260544",,,Deluxe Room,,2,1 out of 5,8.7,Fabulous,6 reviews,"VND 200,000",
Gia Khanh Hotel,"11.9350579772284,108.433805666864",,,Double Room with Private External Bathroom,,2,,8.6,Fabulous,97 reviews,"VND 186,300",
"HOÀNG GIA TRANG, THE RUSTIC GARDEN","11.9116853310668,108.457733966934",,,King Room with Garden View,,2,,8.9,Fabulous,141 reviews,"VND 350,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hoa Đà Lạt,"11.9393350322744,108.452623844278",,,Standard Double Room,,2,,8.4,Very good,41 reviews,"VND 240,000","FREE cancellation,• No prepayment needed"
Mee Home,"11.9364638909224,108.440101259451",,,Double or Twin Room with City View,,2,,8.9,Fabulous,192 reviews,"VND 180,000",
WINDY HOUSE,"11.9468843614195,108.437721063824",,,Superior Double Room,,2,,8.3,Very good,481 reviews,"VND 250,047","FREE cancellation,• No prepayment needed"
Green Meadow Hotel & Villa Dalat,"11.93442,108.427941",,,Deluxe Suite,,2,,9.0,Superb,94 reviews,"VND 300,276","FREE cancellation,• No prepayment needed"
City Pass Da Lat,"11.9421759603189,108.428522050381",,,Quadruple Room with Balcony,,2,,8.5,Very good,111 reviews,"VND 175,000",
Đỗ Gia Bảo Villa - HSO,"11.9539480584921,108.470558028736",,,Double Room with Lake View,,2,,9.4,Superb,35 reviews,"VND 636,120","FREE cancellation,• No prepayment needed"
MORNING COFFEE HOTEL,"11.931186,108.427388",,,Double Room,,4,,,,,"VND 650,000",
Hải Uyên,"11.940482,108.434744",,,Double Room,,2,,7.1,Good,68 reviews,"VND 180,000",
Maymimi Villa Hotel in Dalat,"11.9459857055588,108.454334373711",,,Deluxe Quadruple Room,,4,2 out of 5,9.0,Superb,19 reviews,"VND 525,000",
Dalat Joy Hotel,"11.942968,108.435242",,,Standard King Room,,2,2 out of 5,8.1,Very good,12 reviews,"VND 600,000","FREE cancellation,• No prepayment needed"
Himalaya Phoenix Dalat Hotel,"11.9331831504015,108.429247923195",,,Standard Double Room,,2,2 out of 5,8.5,Very good,512 reviews,"VND 302,022",
7s Binh Duong Hotel Dalat,"11.9471394493974,108.466251313175",,,Deluxe Double Room,,2,3 out of 5,9.0,Superb,86 reviews,"VND 353,388",
Cobe Homestay Đà Lạt,"11.930185,108.435736",,,Deluxe King Room,,2,3 out of 5,8.3,Very good,115 reviews,"VND 357,000",
Villa Hotel Thao Nguyen,"11.9591713116117,108.442489105488",,,Deluxe Room (2 Adults + 1 Child),,2,3 out of 5,8.2,Very good,213 reviews,"VND 339,000",
Homestay Khu Vườn Hoàng Gia,"11.9463189479535,108.465133451503",,,One-Bedroom Villa,,2,2 out of 5,7.8,Good,102 reviews,"VND 324,000",
Freelance Homestay,"11.9376579057022,108.482955603497",,,Double Room with Private Bathroom,,2,,8.9,Fabulous,17 reviews,"VND 400,000",
Ngoc Mai Phu Hotel Dalat,"11.940307,108.434844",,,Double Room,,2,1 out of 5,6.8,Review score,146 reviews,"VND 162,000",
Phuong Anh Hotel,"11.9478102964903,108.441114518792",,,Deluxe Double Room with Window,,2,2 out of 5,8.4,Very good,132 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Centro Hotel,"11.943784,108.438718",,,Standard Queen Room - Day use 2 hours (Extra charge for overnight stay),,2,2 out of 5,8.8,Fabulous,18 reviews,"VND 150,000",
Tasme Hotel,"11.9296606881403,108.432205140514",,,Double Room,,2,,8.7,Fabulous,217 reviews,"VND 412,500","Breakfast included,FREE cancellation,• No prepayment needed"
Doc Bo Homestay,"11.934677,108.4409",,,Deluxe Double Room,,2,,8.3,Very good,16 reviews,"VND 225,000",
A.M Memory Hotel,"11.9486132708754,108.439384493977",,,Superior Double Room,,2,2 out of 5,8.6,Fabulous,110 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Guesthouse Phuong Hoa,"11.938169,108.436216",,,Deluxe Double Room with Balcony,,2,2 out of 5,8.3,Very good,55 reviews,"VND 259,946",
Thảo Nguyên Hostel,"11.942288,108.435908",,,Family Room with Balcony,,10,,7.9,Good,15 reviews,"VND 862,500",
The Lush House,"11.949226,108.439453",,,Standard King Room,,2,1 out of 5,9.4,Superb,16 reviews,"VND 569,400",
Mùa Gió Homestay,"11.9423267181709,108.458954653473",,,Small Double Room,,2,,9.2,Superb,17 reviews,"VND 220,000",
Vi Anh Hotel,"11.94374,108.439219",,,Deluxe Room (2 Adults + 1 Child),,2,1 out of 5,8.6,Fabulous,21 reviews,"VND 430,000",
Muong Thanh Holiday Da Lat Hotel,"11.9440968370036,108.436769843102",,,Deluxe Double Room,,2,4 out of 5,7.8,Good,83 reviews,"VND 2,240,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hong Tam Hotel,"11.940688,108.435",,,Standard King Room,,2,2 out of 5,7.4,Good,88 reviews,"VND 252,000",
Hoa Mi Premium Apartments,"11.9438406,108.4265206",,,Studio with Balcony,,2,,9.4,Superb,18 reviews,"VND 850,000",
Palm Flower Hotel - City Centre,"11.940691,108.427412",,,Standard Suite,,2,2 out of 5,9.5,Exceptional,110 reviews,"VND 380,250",
Moonstone Hotel Dalat,"11.946253,108.438224",,,King Room,,2,2 out of 5,8.6,Fabulous,178 reviews,"VND 765,000",Breakfast included
Ngoc Lan Hotel and Coffee,"11.744924,108.375731",,,Double Room,,2,,7.8,Good,116 reviews,"VND 385,000",
Wonder Hotel,"11.936356,108.43314",,,Superior Twin Room,,2,2 out of 5,9.2,Superb,19 reviews,"VND 333,200",
Melody Hotel,"11.9271557670223,108.447186201811",,,Standard Double Room,,2,3 out of 5,8.6,Fabulous,91 reviews,"VND 621,000",Breakfast included
Tasme Hotel,"11.9296606881403,108.432205140514",,,Double Room,,2,,8.7,Fabulous,217 reviews,"VND 412,500","Breakfast included,FREE cancellation,• No prepayment needed"
Dream Flower Hotel,"11.924684,108.437038",,,Double Room with Lake View,,2,,8.5,Very good,163 reviews,"VND 720,000",Breakfast included
Alula studio,"11.963117,108.441002",,,Studio - Split Level,,2,2 out of 5,6.8,Review score,4 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
A.M Memory Hotel,"11.9486132708754,108.439384493977",,,Superior Double Room,,2,2 out of 5,8.6,Fabulous,110 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Golden Bee Hotel,"11.9338010391863,108.431197245716",,,Deluxe Double Room,,2,3 out of 5,8.7,Fabulous,304 reviews,"VND 528,525",Breakfast included
N'Queen Villa,"11.9417609062811,108.451827186508",,,Studio Apartment,,2,3 out of 5,9.1,Superb,158 reviews,"VND 1,129,150",
Khách sạn Minh Nhật Tân,"11.945049,108.451563",,,Standard King Room,,2,,10,Exceptional,4 reviews,"VND 390,000",
La Pense'e Hotel Dalat,"11.9257876188488,108.445296046627",,,Deluxe Double or Twin Room with City View,,2,2 out of 5,,,,"VND 379,800",
The Ritz Hotel,"11.9375769,108.4280374",,,Deluxe Double Room (2 Adults + 1 Child),,2,,7.5,Good,4 reviews,"VND 185,000",
The Orchid Villa Dalat,"11.9297730321581,108.443066775362",,,King Room with Mountain View,,2,3 out of 5,9.0,Superb,330 reviews,"VND 1,012,500","Breakfast included,FREE cancellation,• No prepayment needed"
Lan Anh Village,"11.906699095714,108.434015329937",,,Double Room with Mountain View,,2,4 out of 5,9.0,Superb,9 reviews,"VND 1,470,000","FREE cancellation,• No prepayment needed"
KIM HOANG HOTEL,"11.944684,108.438932",,,Deluxe Double Room,,2,3 out of 5,7.3,Good,6 reviews,"VND 345,000",
BICH DAO Boutique - Dalat,"11.931797257947,108.426695474205",,,Standard Double Room,,2,3 out of 5,8.8,Fabulous,118 reviews,"VND 1,205,466",Breakfast included
Hoa Mi Premium Apartments,"11.9438406,108.4265206",,,Studio with Balcony,,2,,9.4,Superb,18 reviews,"VND 850,000",
Minh Nhật Tân Villa,"11.945052,108.451566",,,Deluxe Queen Room,,2,,9.2,Superb,5 reviews,"VND 405,000",
Sun Hill Villas,"11.931281,108.426454",,,Three-Bedroom Bungalow,,2,,,,,"VND 2,200,000",
Crazy House,"11.9351247566144,108.430187702179",,,Termite Room,,2,2 out of 5,8.3,Very good,297 reviews,"VND 748,800",Breakfast included
MOON VALLEY DALAT HOTEL,"11.930497,108.448989",,,Deluxe Room,,2,,,,,"VND 1,200,000",
THIEN AN GUEST HOUSE,"11.9352161768162,108.43381876421",,,Standard King Room,,2,,9.4,Superb,114 reviews,"VND 215,000",
Cereja Hotel & Resort Dalat,"11.885104,108.431961",,,Superior Double or Twin Room with Garden View,,2,4 out of 5,7.8,Good,56 reviews,"VND 1,110,000",Breakfast included
Phuong Vy 2,"11.9347809827819,108.433771133423",,,Large Double Room,,2,,8.6,Fabulous,333 reviews,"VND 187,000",
Nụ Cười Xinh,"11.9403692252428,108.433510716533",,,Standard Double Room,,2,,8.5,Very good,120 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Song Anh Hotel,"11.951081,108.442366",,,Standard Double Room,,2,3 out of 5,9.0,Superb,139 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Hotel Du Lys,"11.9406955315115,108.434465291211",,,Superior Twin Room,,2,3 out of 5,8.1,Very good,300 reviews,"VND 550,560","FREE cancellation,• No prepayment needed"
Tuong Vy Villa,"11.9265915515012,108.43227379024",,,Villa,,14,3 out of 5,9.2,Superb,15 reviews,"VND 2,400,000",
Gold View Dalat - Hotel Mountain View,"11.929819,108.448732",,,Economy Double Room,,2,2 out of 5,9.1,Superb,79 reviews,"VND 419,000",
Canary Dalat Hotel,"11.970245,108.444935",,,Superior Twin Room,,2,3 out of 5,8.8,Fabulous,56 reviews,"VND 585,000","FREE cancellation,• No prepayment needed"
Dalat Holiday Hotel,"11.949495,108.440384",,,Large Double Room,,2,2 out of 5,8.6,Fabulous,19 reviews,"VND 304,000","FREE cancellation,• No prepayment needed"
Hong Nhan Hotel,"11.953110605034,108.440197706222",,,Deluxe Room,,2,1 out of 5,8.3,Very good,83 reviews,"VND 456,000","FREE cancellation,• No prepayment needed"
OPPA Homestay,"11.93048,108.448675",,,Standard Double Room,,2,,8.7,Fabulous,3 reviews,"VND 547,500",Breakfast included
Đà Lạt Mega Sky Hotel,"11.94819,108.475095",,,Standard King Room,,2,,8.9,Fabulous,8 reviews,"VND 512,000","FREE cancellation,• No prepayment needed"
Cub Homestay,"11.930454001836,108.42371819361",,,King Room with Garden View,,2,,8.2,Very good,47 reviews,"VND 380,000","FREE cancellation,• No prepayment needed"
Guava Hill Boutique Hotel,"11.950676,108.460449",,,Deluxe Room,,2,3 out of 5,7.7,Good,6 reviews,"VND 1,150,000",
LE PHUONG Dalat,"11.9397495590586,108.434820143143",,,Deluxe Double Room with Balcony,,2,,9.1,Superb,26 reviews,"VND 384,000",
Minh Nhung Hotel,"11.5523490869757,107.808414101601",,,Superior Family Room,,4,2 out of 5,8.0,Very good,119 reviews,"VND 765,000",
Vanilla Dalat Hotel,"11.936048,108.438455",,,Superior Queen Room,,2,,8.4,Very good,83 reviews,"VND 299,000",
Sóc Con Homestay & Coffee,"11.92578,108.43699",,,Standard Double Room,,2,,10,Exceptional,4 reviews,"VND 424,000",
BREW APARTMENT 3,"11.937658204554,108.436153225077",,,Apartment,,7,3 out of 5,9.5,Exceptional,9 reviews,"VND 1,771,886",
Sugar Land Villa Hotel,"11.9464083084608,108.44255551059",,,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,8.8,Fabulous,67 reviews,"VND 563,010",
Cereja Hotel & Resort Dalat,"11.885104,108.431961",,,Superior Double or Twin Room with Garden View,,2,4 out of 5,7.8,Good,56 reviews,"VND 1,110,000",Breakfast included
Lan Anh Hotel,"11.9432947204326,108.431817345512",,,Superior Double Room,,2,3 out of 5,7.7,Good,68 reviews,"VND 495,000",Breakfast included
Mom House Da Lat,"11.9553410398818,108.426294475794",,,Apartment with Mountain View,,9,,9.7,Exceptional,20 reviews,"VND 1,600,000",
GREENHILL VILLA HOTELL ĐÀ LẠT,"11.949667,108.473872",,,Double Room with Balcony (2 Adults + 1 Child),,2,,9.7,Exceptional,4 reviews,"VND 600,000",
Lat Valley Villa,"11.934623,108.447126",,,Large Double Room,,2,,8.9,Fabulous,14 reviews,"VND 800,000",
Jolie Maison Đà Lạt,"11.939037,108.450999",,,Deluxe Double Room with Balcony,,2,3 out of 5,9.2,Superb,189 reviews,"VND 323,524",
Gió Rừng guest house Đà Lạt,"11.9265024532535,108.43109329263",,,Double Room with Mountain View,,2,,9.8,Exceptional,15 reviews,"VND 280,000",
Đà Lạt Inn Homestay,"11.934706,108.440752",,,King Room with Garden View,,2,,7.7,Good,9 reviews,"VND 250,000",Breakfast included
Europa Hotel,"11.941604221339,108.436340689659",,,Family Room,,6,1 out of 5,7.2,Good,67 reviews,"VND 600,000",
Farm'ily,"11.9299445000081,108.428093636848",,,Two-Bedroom House,,2,3 out of 5,8.6,Fabulous,62 reviews,"VND 722,500",
Xuân Long Hotel,"11.949853254462,108.434921252744",,,Small Double Room,,2,,,,,"VND 300,000",
Xuân Long Hotel,"11.949853254462,108.434921252744",,,Small Double Room,,2,,,,,"VND 300,000",
Anh Hào Hotel,"11.940583,108.433958",,,King Room with Garden View,,2,1 out of 5,8.9,Fabulous,66 reviews,"VND 225,000",
Anh Trang Homestay,"11.9512424485916,108.4384923576",,,Standard Villa,,2,,8.8,Fabulous,17 reviews,"VND 252,000",
Hoang Dinh Homestay,"11.553418,107.780919",,,Superior Twin Room,,2,,9.3,Superb,71 reviews,"VND 650,000",
Antonico Villa Dalat,"11.9412532100012,108.465187587033",,,Budget Double or Twin Room,,2,,9.2,Superb,177 reviews,"VND 423,900",
Lu Tan Inn,"11.9349751409898,108.441715808846",,,Standard Double Room,,2,3 out of 5,8.8,Fabulous,41 reviews,"VND 1,500,000",Breakfast included
Homestay Nhà Là Nơi Để Về,"11.946955,108.433137",,,Deluxe Room (2 Adults + 1 Child),,2,,7.5,Good,8 reviews,"VND 270,000",
Thuy Hoang Nguyen Resort & Spa,"12.003508692687,108.486445695162",,,Double Room,,2,4 out of 5,7.5,Good,8 reviews,"VND 862,500","Breakfast included,FREE cancellation,• No prepayment needed"
Tea Leaf Hotel,"11.943071,108.432433",,,Double Room,,2,2 out of 5,7.9,Good,109 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Iris Dalat Hotel,"11.9407303735446,108.4337679483",,,Twin Room,,2,3 out of 5,7.6,Good,78 reviews,"VND 855,000",Breakfast included
The Circle Retro Homestay,"11.930847,108.450759",,,Budget Double Room,,2,,7.5,Good,46 reviews,"VND 450,000",
Vu Gia Hotel,"11.5405827657431,107.796430442082",,,Standard King Room,,2,,8.0,Very good,60 reviews,"VND 250,000",
Đà Lạt Cao Nguyên Hotel,"11.94036,108.456549",,,Superior Double or Twin Room,,2,2 out of 5,9.4,Superb,33 reviews,"VND 250,000",
Noel Hotel,"11.940706,108.430872",,,Deluxe Double Room (2 Adults + 1 Child),,2,1 out of 5,8.5,Very good,287 reviews,"VND 288,000",
Moc Tra Hotel,"11.9368317556307,108.43334297912",,,Standard Double Room,,2,1 out of 5,9.2,Superb,295 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Marguerite Hotel,"11.9415094234225,108.436319231987",,,Superior Twin Room,,2,3 out of 5,7.2,Good,55 reviews,"VND 588,236",
DALAT GALAXY HOSTEL,"11.943637303063,108.453424329044",,,Small Double Room,,2,,9.3,Superb,61 reviews,"VND 210,800","FREE cancellation,• No prepayment needed"
Raanana - Your Đà Lạt House,"11.933653,108.431116",,,Deluxe Double Room,,2,,8.6,Fabulous,14 reviews,"VND 200,000",
Wood House Garden,"11.5455588137657,107.824846867737",,,Single Bed in Mixed Dormitory Room,,2,,8.1,Very good,7 reviews,"VND 342,000",
Joy Villa,"11.936474,108.451615",,,Standard Villa,,2,3 out of 5,8.5,Very good,44 reviews,"VND 880,000",
Coco Hotel Da Lat 2,"11.95925,108.438063",,,Queen Room with Balcony,,2,2 out of 5,,,,"VND 509,400",
Villa De's Vins,"11.93067,108.464197",,,Economy Double Room,,2,3 out of 5,8.7,Fabulous,105 reviews,"VND 193,500",
NƠI GÓC HẺM - Homestay Đà Lạt,"11.924564375274,108.425149731913",,,Double Room with Private Bathroom,,2,,9.3,Superb,22 reviews,"VND 480,000",
HOTEL MIA,"11.5413451667972,107.795377608459",,,Standard King Room,,2,,8.4,Very good,78 reviews,"VND 425,000",
Romeo & Juliet Dalat Resort,"11.8893305137666,108.43513610849",,,Deluxe Double or Twin Room with Garden View,,2,3 out of 5,8.3,Very good,32 reviews,"VND 2,187,000",Breakfast included
Huyền 179,"11.944532,108.439697",,,Standard Queen Room,,2,,9.1,Superb,13 reviews,"VND 400,000",
Full Moon Boutique Hotel - Đức Audio,"11.94306,108.432495",,,Double Room,,2,2 out of 5,8.6,Fabulous,13 reviews,"VND 189,000",
Victory Da Lat Hotel,"11.9417793,108.4345337",,,Superior Double Room,,2,2 out of 5,7.8,Good,34 reviews,"VND 450,000",
MONACO HOTEL,"11.9509022847498,108.455264711639",,,Deluxe King Room,,2,,,,,"VND 672,300",
Xuân Long Hotel,"11.949902,108.435027",,,Standard Double Room,,4,,,,,"VND 500,000",
Karry's House,"11.9348894291151,108.426379081062",,,Maisonette,,7,2 out of 5,9.6,Exceptional,9 reviews,"VND 1,466,250",
HoXuanHuong Villa,"11.9457593828022,108.45507133792",,,Deluxe Villa,,15,3 out of 5,7.6,Good,49 reviews,"VND 5,080,000",
RedDoorz Plus near Dai Hoc Da Lat,"11.955863,108.440215",,,Standard Double Room,,2,3 out of 5,9.0,Superb,6 reviews,"VND 408,240",
TARU HOMESTAY,"11.958756,108.441443",,,Double Room with Garden View,,4,,,,,"VND 360,000",
Dalat Mist,"11.9451977403865,108.45330161573",,,Economy Double Room,,2,,,,,"VND 350,000",
Hai Long Vuong Hotel,"11.9385577474426,108.426429927349",,,Double Room,,2,1 out of 5,9.1,Superb,101 reviews,"VND 225,000",
Hoang Oanh Hotel,"11.934668,108.432653",,,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,8.0,Very good,36 reviews,"VND 250,000",
LuTo Hotel,"11.9305182,108.4411755",,,Double or Twin Room with Private Bathroom,,2,,8.7,Fabulous,70 reviews,"VND 250,000",
Nắng Chiều Hotel Đà Lạt,"11.9357391550378,108.434784241039",,,Deluxe Double Room,,2,,8.2,Very good,95 reviews,"VND 261,000",
Villa De's Vins,"11.93067,108.464197",,,Economy Double Room,,2,3 out of 5,8.7,Fabulous,105 reviews,"VND 193,500",
Pizza Tet Hostel,"11.9373222496638,108.427702217791",,,Quadruple Room with Balcony,,2,,9.0,Superb,281 reviews,"VND 320,000","Breakfast included,FREE cancellation,• No prepayment needed"
Romeo & Juliet Dalat Resort,"11.8893305137666,108.43513610849",,,Deluxe Double or Twin Room with Garden View,,2,3 out of 5,8.3,Very good,32 reviews,"VND 2,187,000",Breakfast included
Salem House,"11.9671745224623,108.430176248718",,,One-Bedroom House,,2,,9.3,Superb,76 reviews,"VND 250,000",
Lamui Homestay,"11.955187,108.424493",,,King Room with Balcony,,2,,,,,"VND 550,000",
Bảo Thịnh 2 Hotel,"11.934011,108.431378",,,Double Room,,2,1 out of 5,8.9,Fabulous,131 reviews,"VND 300,000",
D&T VILLA,"11.931878,108.446178",,,Double Room with Mountain View,,2,,8.1,Very good,18 reviews,"VND 537,500",
Khách sạn Thu Lan,"11.939979,108.435772",,,Large Double Room,,4,,7.1,Good,7 reviews,"VND 355,000",
Spring Hotel,"11.969602,108.437852",,,Queen Room with Garden View,,2,,9.0,Superb,99 reviews,"VND 350,000",
Rosy Apartment,"11.9592481,108.4426717",,,Two-Bedroom Apartment,,4,,8.6,Fabulous,4 reviews,"VND 800,000","FREE cancellation,• No prepayment needed"
Kim Hương Homestay,"11.947737420719,108.455753941139",,,Double Room,,2,,8.8,Fabulous,9 reviews,"VND 250,000",
Homestay Tokyo Đà Lạt,"11.9234174,108.4367675",,,Double Room with Private Bathroom,,2,,9.2,Superb,18 reviews,"VND 300,000",
Villa SEVENBAY,"11.933884836028,108.420613540545",,,Standard Double or Twin Room with Balcony,,2,3 out of 5,9.4,Superb,38 reviews,"VND 400,000",
Pandora Dalat,"11.9401920868352,108.457745235582",,,One-Bedroom Apartment,,4,,,,,"VND 1,071,000",
Bảo Anh Villa,"11.928727,108.446066",,,Standard King Room,,2,2 out of 5,8.9,Fabulous,47 reviews,"VND 457,000",
Premium Lan Anh Village Da Lat,"11.9060316,108.4305562",,,Deluxe Double Room,,2,3 out of 5,8.7,Fabulous,6 reviews,"VND 869,130",
Khách Sạn Hà Anh Đà Lạt,"11.942202,108.423458",,,Deluxe Double Room,,2,2 out of 5,10,Exceptional,5 reviews,"VND 450,000",
Moonlight Home 2,"11.9500223,108.4684444",,,Three-Bedroom Villa,,10,,,,,"VND 1,990,000",
Villa 288,"11.9722917436761,108.45213085413",,,Deluxe Villa,,2,3 out of 5,8.5,Very good,12 reviews,"VND 1,167,089","FREE cancellation,• No prepayment needed"
Ivy Hotel Dalat,"11.952638,108.432795",,,Superior Queen Room,,2,,8.7,Fabulous,116 reviews,"VND 550,000",
H-Long Dalat Hotel,"11.9492421185114,108.436057618093",,,Premium Quadruple Room,,2,,,,,"VND 470,610","FREE cancellation,• No prepayment needed"
Da Lat Ngoi Sao Viet,"11.926242,108.440226",,,Deluxe Double Room,,4,,9.6,Exceptional,23 reviews,"VND 400,000",
LAM VIEN GARDEN HOMESTAY,"11.976192,108.443656",,,Double Room with Garden View,,2,,8.1,Very good,22 reviews,"VND 254,150",
Kimi Homestay Da Lat,"11.9565402190183,108.456065654755",,,Large Double Room,,2,,7.8,Good,23 reviews,"VND 445,000",
Hotel Dalat Xinh,"11.936736,108.439881",,,Mixed Dormitory Room,,4,,,,,"VND 400,000",
Trang house,"11.951478,108.451797",,,Mixed Dormitory Room,,6,,,,,"VND 300,000",Breakfast included
Lan Phuc House,"11.9428442618842,108.451961547221",,,Double Room,,2,,8.8,Fabulous,107 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Aurora Hotel Dalat,"11.928341,108.445433",,,Double Room,,2,2 out of 5,7.9,Good,89 reviews,"VND 299,250","FREE cancellation,• No prepayment needed"
Kieu Trang Hotel,"11.942843,108.431881",,,Standard King Room,,2,,8.2,Very good,33 reviews,"VND 220,000",
Thuan Hoa Hotel,"11.941977,108.453138",,,Standard Double Room,,2,,9.1,Superb,66 reviews,"VND 250,000",
