hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Anh Huong Tam Coc Homestay,"20.212097364319,105.935701216",6 km from centre,,Economy Double Room,,2,,9.5,Exceptional,419 reviews,"VND 382,500","Breakfast included,FREE cancellation,• No prepayment needed"
Anh Huong Tam Coc Homestay,"20.212097364319,105.935701216",6 km from centre,,Economy Double Room,,2,,9.5,Exceptional,419 reviews,"VND 382,500","Breakfast included,FREE cancellation,• No prepayment needed"
Huong Sen Homestay,"20.2744468946527,105.966087877751",2.5 km from centre,,Double Room,,2,,9.0,Superb,142 reviews,"VND 360,000",Breakfast included
Ninh Binh Family Hotel,"20.2654257251681,105.962364468724",1.9 km from centre,,Superior Double Room,,2,2 out of 5,8.4,Very good,36 reviews,"VND 250,000",
Tam Coc Golden Sun Homestay,"20.2168379316624,105.939375614872",5 km from centre,,Deluxe Double Room,,2,,9.5,Exceptional,147 reviews,"VND 225,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Green Garden Homestay,"20.2115470817988,105.935038870045",6 km from centre,,Standard Double Room,,2,,9.6,Exceptional,232 reviews,"VND 386,100",Breakfast included
Trang An Rainbow Homestay,"20.3058322909105,105.926054195923",7 km from centre,,Bungalow with Garden View,,2,,9.1,Superb,39 reviews,"VND 502,000",Breakfast included
Mai's homestay Trang An village,"20.2472072329418,105.93466848135",4.3 km from centre,,Family Room with Mountain View,,2,,9.4,Superb,290 reviews,"VND 438,750",Breakfast included
Tam Coc Riverside Homestay,"20.2200258346733,105.939445579784",5 km from centre,,Standard Bungalow,,2,,9.0,Superb,467 reviews,"VND 353,600","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Memories Homestay,"20.2161223579994,105.934234701019",6 km from centre,,Family Room with Balcony,,2,,9.7,Exceptional,173 reviews,"VND 350,000",Breakfast included
Ninh Binh Nature Homestay,"20.3556266749478,105.881647914648",14 km from centre,,Deluxe Bungalow,,2,,9.2,Superb,47 reviews,"VND 400,000",Breakfast included
Tam Coc Tropical Homestay,"20.214935181317,105.936548709869",5 km from centre,,Superior Bungalow,,2,,9.7,Exceptional,603 reviews,"VND 360,000","Breakfast included,FREE cancellation,• No prepayment needed"
Dinh Gia Home,"20.2877124042014,105.860531050711",12 km from centre,,Family Bungalow,,4,,9.3,Superb,47 reviews,"VND 1,400,000",Breakfast included
Trang An Family Hotel,"20.281561,105.870132",11 km from centre,,Deluxe Room,,2,3 out of 5,8.8,Fabulous,15 reviews,"VND 300,000",
Tam Coc River View Homestay,"20.217983544529,105.93375870958",5 km from centre,,Standard King Room,,2,,9.0,Superb,523 reviews,"VND 324,900","FREE cancellation,• No prepayment needed"
Green Space Homestay,"20.247201,105.914461",6 km from centre,,Deluxe Double Room,,2,,,,,"VND 360,000",Breakfast included
Tam Coc Garden Bungalows,"20.2113864038242,105.934774426567",6 km from centre,,Deluxe Bungalow,,2,3 out of 5,9.2,Superb,28 reviews,"VND 358,800",Breakfast included
Mandala Villa 2,"20.213752,105.934371",6 km from centre,,King Room with Mountain View,,2,3 out of 5,9.0,Superb,10 reviews,"VND 600,000","Breakfast included,FREE cancellation,• No prepayment needed"
Lam Dat Hotel,"20.2807600207452,105.961266776571",3.4 km from centre,,Standard Double Room,,2,,8.9,Fabulous,98 reviews,"VND 220,000",
Trang An Freedom Hood,"20.2616085170595,105.91305470314",6 km from centre,,King Room with Lake View,,2,,9.8,Exceptional,12 reviews,"VND 324,000","Breakfast included,FREE cancellation,• No prepayment needed"
Trang An Memory Homestay,"20.244559,105.925927",5 km from centre,,King Room with Mountain View,,2,,9.0,Superb,4 reviews,"VND 459,000",Breakfast included
Trang An Family Homestay,"20.244559,105.925927",5 km from centre,,Deluxe Room,,2,,9.6,Exceptional,70 reviews,"VND 500,000",Breakfast included
Viet Nhat Hotel,"20.2424259058317,105.973729475571",1.3 km from centre,,Double or Twin Room,,2,2 out of 5,8.4,Very good,180 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Trang An Mountain View Homestay,"20.2459737187033,105.935186048935",4.2 km from centre,,Double Room with Mountain View,,2,,9.6,Exceptional,19 reviews,"VND 800,000",
Bai Dinh Eco Homestay,"20.276724,105.866178",11 km from centre,,Deluxe Double Room,,2,,9.4,Superb,50 reviews,"VND 650,000",
Tam Coc Family Homestay,"20.2146703314004,105.936771597206",5 km from centre,,Deluxe Double Room with Balcony,,2,,9.9,Exceptional,250 reviews,"VND 480,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Green Fields Homestay,"20.2177447493192,105.956257581711",4.5 km from centre,,Standard King Room,,2,,9.6,Exceptional,108 reviews,"VND 250,000",Breakfast included
Mr. Viet home stay,"20.213439776828,105.935854577541",6 km from centre,,Economy Double Room,,2,,9.7,Exceptional,220 reviews,"VND 470,000",
Quang Quang Garden Bonsai Homestay,"20.2120979389756,105.936363901436",6 km from centre,,Triple Room with Garden View,,3,,10,Exceptional,10 reviews,"VND 480,000",Breakfast included
Tam Coc Ngoc Linh Homestay,"20.215203,105.928981",6 km from centre,,Superior Double Room,,2,,9.6,Exceptional,65 reviews,"VND 450,000",Breakfast included
Tam Coc Valley Homestay,"20.216336,105.927668",6 km from centre,,Bungalow with Garden View,,2,,9.2,Superb,108 reviews,"VND 400,000",Breakfast included
Tam Coc Heart Homestay,"20.2169507141748,105.939241911709",5 km from centre,,Deluxe Double Room,,2,3 out of 5,9.7,Exceptional,87 reviews,"VND 270,000",Breakfast included
Tam Family Homestay,"20.2766031333698,105.856401616968",12 km from centre,,Double Room with Shared Bathroom,,2,,9.6,Exceptional,53 reviews,"VND 250,000",
Tam Coc Tuong Vy Homestay,"20.215866,105.938204",5 km from centre,,Double Room with Balcony,,2,1 out of 5,9.7,Exceptional,4 reviews,"VND 269,100",Breakfast included
Tuan Ngoc Hotel,"20.2170664304922,105.932908952236",6 km from centre,,Double Room,,2,,8.9,Fabulous,376 reviews,"VND 416,500","FREE cancellation,• No prepayment needed"
Tam Coc Golden Sky Homestay,"20.2159112060839,105.936310257256",5 km from centre,,Deluxe Double Room with Balcony,,2,,9.5,Exceptional,110 reviews,"VND 519,840","Breakfast included,FREE cancellation,• No prepayment needed"
Minh Thu Villa,"20.2160537398236,105.930923919327",6 km from centre,,Deluxe Double Room,,2,,9.8,Exceptional,6 reviews,"VND 350,000","Breakfast included,FREE cancellation,• No prepayment needed"
Elisa Hotel,"20.2421429507814,105.973776109756",1.4 km from centre,,Standard King Room,,2,,9.0,Superb,37 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
Cozy Son Hotel,"20.2172941641184,105.93094835149",6 km from centre,,Double Room,,2,,9.5,Exceptional,413 reviews,"VND 283,500",Breakfast included
Van Giang Hotel,"20.2614422541389,105.970018655062",1 km from centre,,Deluxe Double Room,,2,2 out of 5,8.3,Very good,4 reviews,"VND 729,000",Breakfast included
Hoa Lu Family Stay,"20.295786,105.945375",5 km from centre,,Standard Twin Room,,2,,8.6,Fabulous,40 reviews,"VND 198,000","FREE cancellation,• No prepayment needed"
Thu Guest House,"20.2535913670179,105.97177417155",350 m from centre,,Budget Double or Twin Room,,2,2 out of 5,8.7,Fabulous,30 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Tam Coc Craft Homestay,"20.2140737019287,105.937280088543",5 km from centre,,Double Room with Lake View,,2,,9.8,Exceptional,164 reviews,"VND 450,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Amanda Villas,"20.2187286680181,105.920965850601",6 km from centre,,Deluxe King Room,,2,,8.1,Very good,9 reviews,"VND 513,000",Breakfast included
An Phu Homestay,"20.2645371982477,105.942240357399",3.6 km from centre,,Superior Double or Twin Bungalow with Garden View,,2,,9.8,Exceptional,61 reviews,"VND 1,040,000","FREE cancellation,• No prepayment needed"
Tam Coc Cormfield Homestay,"20.215983158939,105.935323401997",5 km from centre,,Family Room with Garden View,,4,,9.5,Exceptional,102 reviews,"VND 1,000,000",Breakfast included
Trang An Hamlet Bungalow,"20.2698881376004,105.913957544498",6 km from centre,,Standard Bungalow,,2,,9.6,Exceptional,13 reviews,"VND 450,000",Breakfast included
Tam coc MrHieu homestay,"20.2165587285384,105.93831593393",5 km from centre,,King Room,,2,,9.3,Superb,3 reviews,"VND 230,000",Breakfast included
Mandala Villa,"20.2163863393974,105.931106591957",6 km from centre,,King Room with Mountain View,,2,,9.4,Superb,37 reviews,"VND 600,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hoa lu Eco Homestay,"20.265753839577,105.92157661475",5 km from centre,,Twin Room with Bathroom,,2,,9.5,Exceptional,10 reviews,"VND 298,900","Breakfast included,FREE cancellation,• No prepayment needed"
Hoalu Ecolodge Homestay,"20.2657009315894,105.921413004398",5 km from centre,,Twin Room with Shared Bathroom,,2,,8.3,Very good,225 reviews,"VND 612,000","Breakfast included,FREE cancellation,• No prepayment needed"
Cao Son Guesthouse & Restaurant,"20.2859147605034,105.862498576721",12 km from centre,,Deluxe Double Room (2 Adults + 1 Child),,2,2 out of 5,8.6,Fabulous,13 reviews,"VND 218,700","FREE cancellation,• No prepayment needed"
Tam Coc Tuan Minh Homestay,"20.2148433110475,105.934793874621",6 km from centre,,Deluxe King Room,,2,,9.2,Superb,189 reviews,"VND 300,000",Breakfast included
Hotel Hùng Thịnh,"20.3452203563645,105.865778381493",15 km from centre,,Deluxe Double Room,,2,,7.2,Good,6 reviews,"VND 233,176",
Center Tam Coc Homestay,"20.2158659004886,105.93820389682",5 km from centre,,Deluxe Triple Room,,3,,9.7,Exceptional,187 reviews,"VND 380,000",Breakfast included
Tam Coc Moonlight Bungalow,"20.2153817836506,105.938362233829",5 km from centre,,Superior Triple Room,,2,,9.3,Superb,226 reviews,"VND 380,000","FREE cancellation,• No prepayment needed"
Tam Coc Cozy Homestay,"20.2152892374625,105.934993766171",6 km from centre,,King Room with Garden View,,2,,9.7,Exceptional,240 reviews,"VND 440,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sierra Homestay,"20.2511709379722,105.937216077",4 km from centre,,Double Room with Mountain View,,2,,9.6,Exceptional,277 reviews,"VND 539,100","FREE cancellation,• No prepayment needed"
Trang An Garden Homestay,"20.2512576069444,105.942063150909",3.5 km from centre,,Double Room with Garden View,,2,2 out of 5,9.6,Exceptional,10 reviews,"VND 450,000",Breakfast included
Tam Coc Minh Gia Homestay,"20.2150811343683,105.93507389151",6 km from centre,,Deluxe Double Room,,2,,9.8,Exceptional,123 reviews,"VND 355,500","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Ngoc Minh Homestay,"20.210881,105.907812",8 km from centre,,Double Room,,2,,8.6,Fabulous,56 reviews,"VND 221,850","FREE cancellation,• No prepayment needed"
Trang An Yourhome,"20.2911429519759,105.892473406307",9 km from centre,,Double Room with Terrace,,2,,9.3,Superb,100 reviews,"VND 499,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Rice Fields Homestay,"20.2139725770277,105.938389650471",5 km from centre,,Double Room with Shared Bathroom,,2,,9.3,Superb,334 reviews,"VND 369,601","Breakfast included,FREE cancellation,• No prepayment needed"
Thăng Loan Tam Cốc Hostel,"20.215866,105.938204",5 km from centre,,Double Room with Balcony,,2,,9.7,Exceptional,23 reviews,"VND 300,000",Breakfast included
Khai Yen Tam Coc Hostel,"20.2155009382674,105.939040746033",5 km from centre,,Executive Suite,,2,3 out of 5,9.5,Exceptional,203 reviews,"VND 540,000",Breakfast included
Tam Coc Victoria Hotel,"20.2167437486509,105.937672639626",5 km from centre,,Triple Room with Balcony,,2,,9.6,Exceptional,133 reviews,"VND 400,000",Breakfast included
Gia Nguyen Hotel,"20.2939860483823,105.86471023822",12 km from centre,,King Room with Garden View,,2,,9.4,Superb,49 reviews,"VND 219,000",Breakfast included
The Art - Tam Coc Garden Homestay,"20.2181412466981,105.928196855821",6 km from centre,,Double Room with Garden View,,2,,9.0,Superb,462 reviews,"VND 756,000",
Tam Coc Little river Bungalow,"20.2145989215616,105.930654698425",6 km from centre,,Twin Room with Pool View,,2,,9.4,Superb,39 reviews,"VND 675,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sunny Trang An homestay,"20.266029,105.943933",3.5 km from centre,,Family Room with Garden View,,2,,9.6,Exceptional,67 reviews,"VND 533,537","Breakfast included,FREE cancellation,• No prepayment needed"
Thien Van Hotel & Spa,"20.2166849006123,105.938547693115",5 km from centre,,Standard Double Room,,2,,9.5,Exceptional,35 reviews,"VND 567,000",
Tam Coc Family Hotel,"20.214692448621,105.936734871938",5 km from centre,,Double Room with Shared Bathroom,,2,,9.6,Exceptional,349 reviews,"VND 351,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Vinh Thinh Homestay,"20.214231,105.935087",6 km from centre,,Deluxe Bungalow with Garden View,,2,,9.7,Exceptional,261 reviews,"VND 450,000",Breakfast included
Tam Coc Family Friendly Homestay,"20.2149340412383,105.935585881012",6 km from centre,,Quadruple Room with Mountain View,,2,,9.8,Exceptional,163 reviews,"VND 430,000",
Rose Garden Homestay,"20.2172518152371,105.931706124359",6 km from centre,,Double Room with Mountain View,,2,,9.8,Exceptional,124 reviews,"VND 400,000",Breakfast included
ninh binh friendly hotel,"20.2428511614191,105.972983837128",1.2 km from centre,,Deluxe Double Room,,2,,9.2,Superb,25 reviews,"VND 340,000",
Van Long Family Homestay,"20.3542240893414,105.880076810718",14 km from centre,,King Room with Garden View,,2,3 out of 5,9.5,Exceptional,51 reviews,"VND 370,000",Breakfast included
Tam Coc Moon Homestay,"20.216794,105.949532",5 km from centre,,King Room with Garden View,,2,,10,Exceptional,13 reviews,"VND 264,000",
Ngoc Anh Legend Hotel,"20.2569582500311,105.971272587776",550 m from centre,,Superior Double or Twin Room,,2,2 out of 5,9.4,Superb,13 reviews,"VND 388,000",
BVM HOTEL,"20.2646837886784,105.963128776436",1.8 km from centre,,Deluxe Room,,2,3 out of 5,9.8,Exceptional,6 reviews,"VND 600,000",Breakfast included
Nam Nhung Tam Coc Homestay,"20.2117895,105.9355381",6 km from centre,,Double Room with Garden View,,2,,10,Exceptional,12 reviews,"VND 305,000",Breakfast included
Tam Coc Paradise Homestay,"20.212392450325,105.936100233196",6 km from centre,,Economy Double Room,,2,,9.7,Exceptional,204 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Tam Coc Smile Homestay,"20.2157733377084,105.938608646393",5 km from centre,,Double Room with Shared Toilet,,2,,9.5,Exceptional,265 reviews,"VND 400,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tre Xanh Homestay,"20.2767966127912,105.937073867675",4.8 km from centre,,Standard King Room,,2,,9.7,Exceptional,116 reviews,"VND 199,800",
Tam Coc Happy Home,"20.214555114919,105.933485627174",6 km from centre,,Budget Double Room,,2,,9.6,Exceptional,310 reviews,"VND 350,000",
Hanahnas hotel,"20.2146659580852,105.935480839001",6 km from centre,,Comfort Triple Room,,3,,10,Exceptional,5 reviews,"VND 350,000",
"Tam Cốc, Riverside Garden","20.2142829752815,105.934787058353",6 km from centre,,Deluxe Double or Twin Room with Balcony,,2,,8.5,Very good,46 reviews,"VND 254,150",Breakfast included
Linh Linh homestay,"20.219231,105.949425",4.7 km from centre,,Double Room with Balcony (2 Adults + 1 Child),,2,,9.2,Superb,35 reviews,"VND 200,000",Breakfast included
Hoa Luan Restaurant Hostel,"20.215307130395,105.936095680534",5 km from centre,,Deluxe Triple Room,,3,,8.9,Fabulous,133 reviews,"VND 273,000","FREE cancellation,• No prepayment needed"
Della Luna Hotel Tam Cốc,"20.2138355187473,105.935505262749",6 km from centre,,Double Room,,2,,10,Exceptional,6 reviews,"VND 561,000",Breakfast included
Tam Coc mountain bungalow,"20.2190539449115,105.921481543594",6 km from centre,,Family Room with Garden View,,3,,9.6,Exceptional,75 reviews,"VND 500,000","Breakfast included,FREE cancellation,• No prepayment needed"
Riverside Homestay,"20.2284306966551,105.959741755698",3.2 km from centre,,Deluxe Double or Twin Room with River View,,3,,9.5,Exceptional,18 reviews,"VND 650,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hung Anh Homestay,"20.2149371477177,105.934593924321",6 km from centre,,One-Bedroom Chalet,,5,,8.4,Very good,140 reviews,"VND 650,000",Breakfast included
Trang An Mountainside Homestay,"20.251508410237,105.941528871429",3.5 km from centre,,Double Room with Pool View,,2,,9.7,Exceptional,9 reviews,"VND 465,000",Breakfast included
Lotus Hotel Ninh Bình,"20.2159508428999,105.952419621979",4.8 km from centre,,Deluxe Double Room with Balcony,,2,4 out of 5,,,,"VND 425,000",Breakfast included
Tam Coc White Swan Homestay,"20.2178041304799,105.956676275452",4.5 km from centre,,King Room with Garden View,,2,,9.6,Exceptional,104 reviews,"VND 250,000",Breakfast included
Tam Coc Cuong Hieu Homestay,"20.2156267874059,105.934451486408",6 km from centre,,Bungalow with Garden View,,2,,9.6,Exceptional,113 reviews,"VND 400,000",Breakfast included
Yen Binh Homestay,"20.2623078382203,105.931570529938",4.7 km from centre,,Standard King Room,,2,2 out of 5,9.8,Exceptional,123 reviews,"VND 230,000",
The View Point Home & Spa,"20.2461031275829,105.932385250926",4.5 km from centre,,Double Room with Garden View,,2,,10,Exceptional,3 reviews,"VND 540,000",
Ninh Binh Brother's Homestay,"20.2649206079242,105.941694428711",3.7 km from centre,,Deluxe King Room,,2,,9.6,Exceptional,38 reviews,"VND 260,100",
tam cốc relax homestay,"20.217331355951,105.94919177652",4.9 km from centre,,Double Room,,2,,,,,"VND 359,000",Breakfast included
Mai Place Homestay,"20.2123597107939,105.936197604477",6 km from centre,,Double Room with Garden View,,2,,9.8,Exceptional,59 reviews,"VND 350,000","Breakfast included,FREE cancellation,• No prepayment needed"
Van Long Homestay,"20.352537323398,105.897600352764",13 km from centre,,Standard Double Room,,2,,9.0,Superb,16 reviews,"VND 350,000",Breakfast included
An Thái Homestay and Bar,"20.2386668257481,105.937402858444",4.3 km from centre,,Deluxe Double Room with Balcony,,2,2 out of 5,,,,"VND 400,000",Breakfast included
Homestay Xuandung,"20.273333,105.964387",2.5 km from centre,,Deluxe Family Room,,3,,,,,"VND 272,250",
Serena riverside homestay - Tràng An,"20.253648973303,105.933194947885",4.4 km from centre,,Superior Double Room,,2,,,,,"VND 365,000",Breakfast included
Yen Nhi Hotel Ninh Binh,"20.2167518103662,105.938646197319",5 km from centre,,Standard Double or Twin Room,,2,3 out of 5,9.1,Superb,4 reviews,"VND 726,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc Cherry Homestay,"20.2157346584718,105.938941912403",5 km from centre,,Standard Double Room,,2,,9.7,Exceptional,107 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
Tam Coc Dibi Villa,"20.213752,105.934371",6 km from centre,,Twin Room with Pool View,,2,,9.9,Exceptional,12 reviews,"VND 585,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tam Coc The Moon Lady Homestay,"20.2148824197021,105.939651674019",5 km from centre,,King Room with Garden View,,2,,9.9,Exceptional,7 reviews,"VND 450,000",Breakfast included
Tam Coc Perfume Homestay,"20.2168942345437,105.949472064803",5 km from centre,,King Room with Garden View,,2,2 out of 5,,,,"VND 540,000",
Tam Coc Cosiana Hotel,"20.214782,105.935588",6 km from centre,,Deluxe Double Room,,2,,9.3,Superb,27 reviews,"VND 410,000",Breakfast included
Hang Mua Sunrise Homestay,"20.2369110579315,105.939912961624",4.2 km from centre,,Standard King Room,,2,,10,Exceptional,5 reviews,"VND 270,000",
BALANHA HOMESTAY can 2 phong ngu,"20.244931581178,105.975285112164",1 km from centre,,Two-Bedroom Apartment,,2,,,,,"VND 784,598",
Tam Coc Tam Nhung Homestay,"20.2149723577276,105.934615807098",6 km from centre,,Double Room with Mountain View,,2,,9.9,Exceptional,60 reviews,"VND 350,000",Breakfast included
Balanha Homestay Ninh Bình,"20.244923517427,105.97527758532",1 km from centre,,Superior King Room,,2,,,,,"VND 600,000",Breakfast included
Trang An Mountain View Homestay,"20.2459586197596,105.935250421951",4.2 km from centre,,Double Room,,2,,9.5,Exceptional,4 reviews,"VND 800,000",
Ruby Homestay,"20.21644227431,105.934444145721",5 km from centre,,Double Room with Mountain View,,2,,9.8,Exceptional,38 reviews,"VND 350,000",Breakfast included
Aloha Tam Cốc Homestay,"20.2165851798581,105.938230539101",5 km from centre,,Triple Room,,2,,9.1,Superb,42 reviews,"VND 307,535",Breakfast included
Trang An Peaceful Homestay,"20.271126442631,105.913232534038",6 km from centre,,Double Room with Pool View,,2,,,,,"VND 400,000",Breakfast included
Chinh Thu Eco Garden,"20.246147,105.933064",4.5 km from centre,,Deluxe King Suite,,2,,,,,"VND 600,000",Breakfast included
An Phu's Garden House,"20.266682,105.943597",3.6 km from centre,,Deluxe Double Room,,2,,9.8,Exceptional,6 reviews,"VND 990,000","FREE cancellation,• No prepayment needed"
Huong Sen Homestay & Healthcare Massage,"20.274591,105.966095",2.5 km from centre,,Double Room with Private Bathroom,2 ×,1,,,,,"VND 2,000,000",Breakfast included
