hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Hasan sân vườn bãi sau,"10.3346987268892,107.087030364826",1.5 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,7.4,Good,132 reviews,"VND 160,000",
Nhím's House,"10.336615922228,107.086260593421",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.4,Superb,46 reviews,"VND 846,450",
Thom's Homestay,"10.330551362541,107.08535358277",1.9 km from centre,Beach nearby,King Room with Mountain View,,2,,9.1,Superb,110 reviews,"VND 249,000",
Art Home,"10.3536975860136,107.09832072258",1.7 km from centre,Beachfront,Villa,,15,3 out of 5,6.9,Review score,31 reviews,"VND 2,800,000",
1988 Homestay Vung Tau City Centre,"10.337147742925,107.085749890738",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,4 out of 5,9.6,Exceptional,40 reviews,"VND 703,000",
Sunny 2 Hotel Vung Tau,"10.3310753671407,107.083431444405",1.9 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,8.7,Fabulous,154 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Nancy Little House on the Prairie 2,"10.339791,107.090327",1.1 km from centre,Beachfront,Villa,,20,4 out of 5,,,,"VND 12,000,000",
Ngoi Sao Hotel,"10.3366258157652,107.082759905232",1.2 km from centre,Beachfront,Superior Double Room,,2,,8.6,Fabulous,330 reviews,"VND 279,000","FREE cancellation,• No prepayment needed"
"5-homestay ""Ốc Đảo Xanh"" Vũng Tàu","10.354608499307,107.092682917842",1.2 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,9.3,Superb,20 reviews,"VND 585,000",
Thuy Van Hotel,"10.3383472051347,107.090429663658",1.2 km from centre,Beach nearby,Double Room,,2,1 out of 5,7.8,Good,102 reviews,"VND 200,000",
Valley Mountain,"10.3850720179212,107.057700089619",5 km from centre,Beachfront,Standard Triple Room,,3,3 out of 5,7.2,Good,21 reviews,"VND 1,472,500",Breakfast included
Vui Hotel,"10.331259,107.08263",1.9 km from centre,Beach nearby,Superior Double Room,,2,,8.4,Very good,55 reviews,"VND 392,490",
Sea House Hotels and Apartments,"10.333833405516,107.08583113653",1.6 km from centre,Beach nearby,Two-Bedroom Apartment,,4,4 out of 5,9.3,Superb,336 reviews,"VND 855,000",
Sea View Apartment - Melody Vung Tau Building,"10.3369903,107.0862444",1.2 km from centre,Beachfront,Studio Apartment with Sea View,,2,3 out of 5,9.5,Exceptional,13 reviews,"VND 530,000",
Minh Hien Hotel,"10.3385756968405,107.089139521122",1.1 km from centre,Beachfront,Double Room,,2,,8.7,Fabulous,121 reviews,"VND 280,000",
Biển Ngọc Hotel,"10.353717,107.100541",1.9 km from centre,Beachfront,Family Room,,4,2 out of 5,8.5,Very good,276 reviews,"VND 498,525",
Du lịch Vũng Tàu- THẢO 20B - 50m ra Bãi Sau,"10.3302243128227,107.088192719205",2 km from centre,Beachfront,Apartment with Balcony,,4,2 out of 5,8.4,Very good,5 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Khách Sạn Anh Tú 27B THÙY VÂN,"10.3301187543129,107.088203430176",2 km from centre,Beachfront,Single Room,,2,,7.5,Good,137 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Coastal View - Sơn Thịnh 2 Apartment,"10.3464072667205,107.095681379098",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,6,3 out of 5,8.7,Fabulous,22 reviews,"VND 1,000,000",
Đức Long,"10.331938,107.087189",1.8 km from centre,Beach nearby,Standard King Room,,2,3 out of 5,8.4,Very good,100 reviews,"VND 179,000",
Praha Hotel,"10.338589554647,107.089354328836",1.1 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.2,Very good,83 reviews,"VND 240,000",
VUTA HOTEL,"10.338251,107.088973",1.2 km from centre,Beachfront,Standard King Room,,2,1 out of 5,8.0,Very good,39 reviews,"VND 150,000",
Thien Y Hotel Vũng Tàu,"10.3379839866754,107.088533677161",1.2 km from centre,,Standard Double Room,,2,1 out of 5,7.4,Good,217 reviews,"VND 278,000",
Victory Airport Hotel CN Vung Tau,"10.3357046830416,107.085962423279",1.4 km from centre,Beachfront,Standard King Room,,2,3 out of 5,9.2,Superb,5 reviews,"VND 400,000",
Victory Hotel Vung Tau,"10.3332509145989,107.089321911335",1.7 km from centre,Beachfront,Standard Double or Twin Room,,2,2 out of 5,7.2,Good,41 reviews,"VND 450,000",
Apartment & Hotel Nguyen Trung,"10.336881,107.083469",1.2 km from centre,Beach nearby,Deluxe Quadruple Room,,2,2 out of 5,7.9,Good,22 reviews,"VND 139,500",
Hoa De Nhat Hotel,"10.3397240799313,107.072388493393",1.6 km from centre,Beachfront,Double Room,,2,,8.0,Very good,145 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Blue Ocean Villa 200,"10.3312575,107.0824153",1.9 km from centre,Beachfront,Villa with Private Pool,,15,,9.7,Exceptional,4 reviews,"VND 2,000,000",
Ngoc Hanh Beach Hotel,"10.3310001475822,107.088442554562",1.9 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.2,Very good,171 reviews,"VND 674,332","FREE cancellation,• No prepayment needed"
OYO 674 Star Motel,"10.3309998727707,107.083430484161",1.9 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.9,Fabulous,78 reviews,"VND 203,526","FREE cancellation,• No prepayment needed"
Nancy Caviar Villa,"10.3643069544899,107.062781453133",3 km from centre,Beachfront,Villa - Beach Front,,34,4 out of 5,,,,"VND 14,000,000",
Minh Duy Villa 126B,"10.352633379141,107.065317735582",2.2 km from centre,Beachfront,Villa,,15,,,,,"VND 5,500,000",
Ngoc Thuan Motel,"10.3372854710145,107.085258364678",1.2 km from centre,Beachfront,Deluxe Room,,2,,7.5,Good,74 reviews,"VND 150,000",
Ngọc Hiền,"10.356721,107.09673",1.7 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,7.9,Good,111 reviews,"VND 130,000",
Viet Home 8,"10.353768255203,107.098225399561",1.7 km from centre,Beach nearby,Villa,,15,3 out of 5,7.0,Good,17 reviews,"VND 2,200,000",
Thang Muoi Hotel,"10.3392374230552,107.091923654079",1.2 km from centre,Beachfront,Superior Double Room - Villaside,,2,2 out of 5,6.8,Review score,32 reviews,"VND 800,000",Breakfast included
Tomorrow Aparment Melody Vũng Tàu,"10.3371029,107.0861529",1.2 km from centre,Beachfront,Deluxe Apartment,,2,3 out of 5,8.9,Fabulous,30 reviews,"VND 631,800",
Nancy Sea Light Villa,"10.3394639936929,107.07286350318",1.6 km from centre,Beach nearby,Superior Villa,,38,4 out of 5,,,,"VND 15,000,000",
Thinh Anh Hotel,"10.336413,107.083234",1.3 km from centre,Beachfront,Standard King Room,,2,,8.1,Very good,17 reviews,"VND 270,000",
Family Villa A21,"10.354331419478,107.097427025654",1.6 km from centre,Beachfront,Villa,,15,4 out of 5,,,,"VND 3,200,000",
Khách Sạn Tân Trường An Hotel,"10.3371172555869,107.085730433464",1.2 km from centre,Beach nearby,Budget Double Room,,2,,7.2,Good,26 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
Thien Y Hotel Vũng Tàu,"10.3379839866754,107.088533677161",1.2 km from centre,,Standard Double Room,,2,1 out of 5,7.4,Good,217 reviews,"VND 278,000",
Nui Nho Motel,"10.3403445068397,107.074366754314",1.4 km from centre,Beach nearby,Small Double Room with Sea View,,2,,7.9,Good,103 reviews,"VND 300,000",
Victory Airport Hotel CN Vung Tau,"10.3357046830416,107.085962423279",1.4 km from centre,Beachfront,Standard King Room,,2,3 out of 5,9.2,Superb,5 reviews,"VND 400,000",
Co Ba Vung Tau Hotel,"10.3407790541965,107.078134417534",1.1 km from centre,Beachfront,Superior Double Room,,2,,7.9,Good,37 reviews,"VND 589,000",
Hải Đăng Villa,"10.339567169485,107.075212290257",1.4 km from centre,Beachfront,Villa,,15,4 out of 5,,,,"VND 7,500,000",
GerberaHome Long Phung,"10.3527021147667,107.06730902195",2 km from centre,Beachfront,Villa with Sea View,,12,4 out of 5,,,,"VND 10,020,000",
Hoa De Nhat Hotel,"10.3397240799313,107.072388493393",1.6 km from centre,Beachfront,Double Room,,2,,8.0,Very good,145 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Ngoc Hanh Beach Hotel,"10.3310001475822,107.088442554562",1.9 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.2,Very good,171 reviews,"VND 674,332","FREE cancellation,• No prepayment needed"
Sevensea Vung Tau,"10.3324065298199,107.087782223209",1.8 km from centre,Beachfront,Standard King Room,,2,,8.8,Fabulous,111 reviews,"VND 250,000",
Nancy Sea View Villa 1,"10.386458,107.063195",4.9 km from centre,Beachfront,Villa,,16,4 out of 5,,,,"VND 12,000,000",
Nancy White Palace Villa,"10.3326944646272,107.072966796173",2.1 km from centre,,Villa,,12,3 out of 5,,,,"VND 4,500,000",
T' HOUSE,"10.331079,107.088133",1.9 km from centre,Beachfront,Family Room with Mountain View,,12,,8.7,Fabulous,88 reviews,"VND 700,000",
ZoZo House - B309,"10.341110368673,107.08957244642",950 m from centre,Beachfront,One-Bedroom Apartment,,4,,5.6,Review score,5 reviews,"VND 352,800",
Hoang Chau Motel,"10.3310523476686,107.087033261641",1.9 km from centre,Beachfront,Double Room,,2,,9.1,Superb,94 reviews,"VND 220,000",
Spring Villa,"10.41138,107.136224",9 km from centre,,Standard Family Room,,10,,,,,"VND 2,617,778",
Ice Ice's House - Vung Tau Gold Sea Apartment,"10.334889633822,107.088254048505",1.5 km from centre,Beachfront,One-Bedroom Apartment,,3,3 out of 5,8.8,Fabulous,52 reviews,"VND 800,000",
Thanh Son Motel,"10.3372602296485,107.085260256997",1.2 km from centre,Beachfront,Standard Double Room,,2,,8.3,Very good,86 reviews,"VND 155,000",
Gia Han Guesthouse,"10.3504850189601,107.089692602892",700 m from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.6,Good,61 reviews,"VND 180,000",
Nancy Beach Front Villa,"10.3693011278653,107.061179854353",3.5 km from centre,Beachfront,Villa - Beach Front,,29,4 out of 5,,,,"VND 8,600,000",
Laura Motel Vung Tau,"10.3683895863068,107.062425114086",3.4 km from centre,Beach nearby,Deluxe Double Room with Sea View,,2,2 out of 5,8.3,Very good,58 reviews,"VND 531,000",
Khách Sạn Thủy Young,"10.371925,107.0578",4 km from centre,Beachfront,Double Room,,2,,8.5,Very good,224 reviews,"VND 217,500",
Gia Han Guesthouse,"10.3504850189601,107.089692602892",700 m from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.6,Good,61 reviews,"VND 180,000",
Nancy Beach Front Villa,"10.3693011278653,107.061179854353",3.5 km from centre,Beachfront,Villa - Beach Front,,29,4 out of 5,,,,"VND 8,600,000",
Melody Diamond Apartment,"10.34571,107.08605",300 m from centre,Beach nearby,Two-Bedroom Apartment,,4,3 out of 5,8.6,Fabulous,33 reviews,"VND 800,000",
Laura Motel Vung Tau,"10.3683895863068,107.062425114086",3.4 km from centre,Beach nearby,Deluxe Double Room with Sea View,,2,2 out of 5,8.3,Very good,58 reviews,"VND 531,000",
Hải Đăng Villa,"10.339567169485,107.075212290257",1.4 km from centre,Beachfront,Villa,,15,4 out of 5,,,,"VND 7,500,000",
Khách Sạn Thủy Young,"10.371925,107.0578",4 km from centre,Beachfront,Double Room,,2,,8.5,Very good,224 reviews,"VND 217,500",
Hoang Gia Hotel,"10.35935,107.094569",1.8 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,8.4,Very good,62 reviews,"VND 270,000",
Blue Sea Hotel,"10.3479771906383,107.098259031773",1.6 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,6.7,Review score,47 reviews,"VND 299,000",
Lotus Apartment Hotel,"10.3434836832461,107.07620317791",1.1 km from centre,Beach nearby,Standard Apartment,,2,,8.9,Fabulous,56 reviews,"VND 562,500",
Thị Thành Hotel,"10.334656,107.088101",1.6 km from centre,Beachfront,Standard King Room,,2,1 out of 5,9.3,Superb,148 reviews,"VND 250,000",
Căn hộ Vũng tàu Melody,"10.33762,107.08596",1.1 km from centre,Beachfront,Two-Bedroom Apartment,,2,3 out of 5,9.2,Superb,54 reviews,"VND 873,000",
Family Villa L4D,"10.345695036325,107.092269303006",900 m from centre,Beachfront,Villa with Private Pool,,15,4 out of 5,,,,"VND 3,500,000",
Cỏ Mây Homestay,"10.3400157,107.0785551",1.1 km from centre,Beach nearby,Deluxe Double Room,,2,,8.3,Very good,134 reviews,"VND 290,000",
HomeAway - Melody Vung Tau,"10.334376,107.085832",1.5 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,9.1,Superb,45 reviews,"VND 585,000",
Victory Villa O3,"10.33714857982,107.085289549208",1.2 km from centre,Beach nearby,Deluxe Villa,,20,,,,,"VND 14,000,000",
Quang Diep Motel,"10.3371661535121,107.085358947515",1.2 km from centre,Beachfront,Double Room,,2,,8.2,Very good,81 reviews,"VND 179,000",
Art Home,"10.3536975860136,107.09832072258",1.7 km from centre,Beachfront,Villa,,15,3 out of 5,6.9,Review score,31 reviews,"VND 2,800,000",
Homestay coco,"10.330443,107.076364",2.1 km from centre,Beachfront,Deluxe King Studio,,4,,8.2,Very good,21 reviews,"VND 1,000,000",
Ocean Star Hotel,"10.3310660579784,107.088405936956",1.9 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,6.5,Review score,30 reviews,"VND 600,000",
Tai Nguyen Motel,"10.3589614185413,107.09755897522",1.9 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,8.6,Fabulous,53 reviews,"VND 170,000",
Ngoi Sao Hotel,"10.3366258157652,107.082759905232",1.2 km from centre,Beachfront,Superior Double Room,,2,,8.6,Fabulous,330 reviews,"VND 279,000","FREE cancellation,• No prepayment needed"
Huy Phat Hotel,"10.338614534642,107.090488672256",1.2 km from centre,Beach nearby,Double Room,,2,1 out of 5,8.6,Fabulous,108 reviews,"VND 200,000",
Hello Kitty Villa,"10.335973642202,107.084813228172",1.4 km from centre,Beach nearby,Standard Villa,,13,4 out of 5,,,,"VND 1,900,000",
Homestay VT,"10.3321957600447,107.086755037308",1.8 km from centre,Beach nearby,Double Room,,2,,8.8,Fabulous,16 reviews,"VND 179,000",
VOLGA HOTEL,"10.329945,107.088134",2 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.0,Very good,19 reviews,"VND 550,000","FREE cancellation,• No prepayment needed"
Palm Villa 9,"10.3459929700934,107.092380970716",900 m from centre,Beach nearby,Villa with Private Pool,,20,3 out of 5,7.0,Good,8 reviews,"VND 4,140,000",
Phương Trang Hotel,"10.333093,107.087048",1.6 km from centre,Beachfront,Superior King Room,,2,,8.0,Very good,52 reviews,"VND 200,000",
Thuy Duong Villa - Vung Tau,"10.376317221192,107.126187126392",5 km from centre,Beach nearby,Deluxe Villa,,16,,9.8,Exceptional,5 reviews,"VND 5,614,290",
Nhật Anh 2 Hotel,"10.3647661877164,107.084949971878",1.9 km from centre,Beach nearby,Deluxe King Studio,,2,1 out of 5,8.2,Very good,69 reviews,"VND 250,000",
Tomorrow Aparment Melody Vũng Tàu,"10.3371029,107.0861529",1.2 km from centre,Beachfront,Deluxe Apartment,,2,3 out of 5,8.9,Fabulous,30 reviews,"VND 631,800",
BLUESEA HOTEL,"10.333486,107.089564",1.7 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,7.0,Good,72 reviews,"VND 299,000",
Trang's Apartment Vung Tau-Melody Tower,"10.337309,107.0861773",1.2 km from centre,Beachfront,One-Bedroom Apartment,,4,4 out of 5,9.7,Exceptional,47 reviews,"VND 718,526","FREE cancellation,• No prepayment needed"
Viet Home 6,"10.353578073655,107.098462393548",1.7 km from centre,Beach nearby,Villa,,12,3 out of 5,7.3,Good,14 reviews,"VND 3,200,000",
Homestay 05 Hồ Quý Ly,"10.3403607625928,107.09043244792",1.1 km from centre,Beach nearby,Double Room,,2,,9.1,Superb,39 reviews,"VND 200,000",
Victory Villa 2,"10.333642255768,107.083945174344",1.6 km from centre,Beach nearby,Villa,,15,,,,,"VND 3,465,000",
Nice place apartment in Vung Tau 1504,"10.3463748824279,107.09544207398",1.2 km from centre,"Beachfront,Private beach",Three-Bedroom Apartment,,10,,,,,"VND 4,770,000",
Son Thinh Arparment,"10.330192,107.088316",2 km from centre,Beachfront,Apartment,,12,,6.9,Review score,3 reviews,"VND 1,350,000",
Lavie House 3 - Biệt Thự Bãi Sau,"10.3335503141633,107.084639640747",1.6 km from centre,Beach nearby,Villa,,10,,8.8,Fabulous,5 reviews,"VND 2,500,000",
Ngoc Phung Guesthouse,"10.3373804188654,107.085513235396",1.2 km from centre,Beach nearby,Double Room,,2,,8.4,Very good,105 reviews,"VND 144,000",
Villa - Tran Phu street,"10.3839079,107.0648261",4.6 km from centre,Beachfront,Villa with Private Pool,,20,,,,,"VND 5,000,000",
Dream Box Hostel,"10.3488781004624,107.077034711838",850 m from centre,Beachfront,Deluxe Double Room,,2,,8.1,Very good,215 reviews,"VND 230,000",
AK Home - Melody Apartment,"10.337309,107.0861773",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,8.9,Fabulous,28 reviews,"VND 660,000",
Lavie House,"10.339017,107.079425",1.1 km from centre,Beach nearby,Apartment,,20,3 out of 5,9.4,Superb,5 reviews,"VND 1,500,005",
Nice Apartment 803,"10.3412107,107.089024",900 m from centre,"Beachfront,Private beach",Three-Bedroom Apartment,,2,,,,,"VND 2,450,000",
BaLi Motel Vung Tau,"10.342792,107.075257",1.1 km from centre,Beachfront,Deluxe Queen Room,,2,3 out of 5,9.0,Superb,32 reviews,"VND 350,000",
Queen Garden Hotel & Apartment,"10.3366383358761,107.082857787609",1.2 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.5,Very good,62 reviews,"VND 350,000",
Linda Hotel,"10.336494,107.081289",1.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.7,Fabulous,221 reviews,"VND 390,000",
Nancy Thu Minh Villa,"10.350988,107.071945",1.4 km from centre,Beach nearby,Villa with Private Pool,,20,4 out of 5,,,,"VND 9,200,000",
Nhavungtauorg homestay -Vung tau seaview apartment,"10.330171,107.088193",2 km from centre,Beachfront,Apartment with Mountain View,,2,3 out of 5,9.9,Exceptional,10 reviews,"VND 1,500,000",
Bao Khoi Motel,"10.3370057715872,107.081884145737",1.2 km from centre,Beach nearby,Standard Double Room,,2,,8.3,Very good,49 reviews,"VND 270,000",
LightHouse Hotel Vung Tau,"10.3319236424,107.087688446045",1.8 km from centre,Beachfront,Economy Double Room,,2,1 out of 5,8.4,Very good,30 reviews,"VND 343,750",
Huyền Sâm Villa,"10.3751396467255,107.126031168737",5 km from centre,"Beachfront,Private beach",Villa with Private Pool,,10,,8.7,Fabulous,10 reviews,"VND 11,000,000",Breakfast included
Sơn Thịnh 1 - homestay giá rẻ THAO 9H,"10.3301884930848,107.088223614975",2 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,3,3 out of 5,5.6,Review score,5 reviews,"VND 600,000",
Nicky HomeStay Vũng Tàu,"10.335189814036,107.082640675125",1.4 km from centre,Beachfront,Five-Bedroom House,,15,,,,,"VND 1,600,000",
Ngoc Phung Guesthouse,"10.3373804188654,107.085513235396",1.2 km from centre,Beach nearby,Double Room,,2,,8.4,Very good,105 reviews,"VND 144,000",
Villa - Tran Phu street,"10.3839079,107.0648261",4.6 km from centre,Beachfront,Villa with Private Pool,,20,,,,,"VND 5,000,000",
Dream Box Hostel,"10.3488781004624,107.077034711838",850 m from centre,Beachfront,Deluxe Double Room,,2,,8.1,Very good,215 reviews,"VND 230,000",
AK Home - Melody Apartment,"10.337309,107.0861773",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,8.9,Fabulous,28 reviews,"VND 660,000",
Mary's homestay apartment,"10.3408783591775,107.089761117457",1 km from centre,Beach nearby,Two-Bedroom Apartment,,8,3 out of 5,8.3,Very good,117 reviews,"VND 800,000",
Lavie House,"10.339017,107.079425",1.1 km from centre,Beach nearby,Apartment,,20,3 out of 5,9.4,Superb,5 reviews,"VND 1,500,005",
Nice Apartment 803,"10.3412107,107.089024",900 m from centre,Beachfront,Three-Bedroom Apartment,,2,,,,,"VND 2,450,000",
Thuy Duong Villa - Vung Tau,"10.376317221192,107.126187126392",5 km from centre,Beach nearby,Deluxe Villa,,16,,9.8,Exceptional,5 reviews,"VND 5,614,290",
Linda Hotel,"10.336494,107.081289",1.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.7,Fabulous,221 reviews,"VND 390,000",
Nancy Thu Minh Villa,"10.350988,107.071945",1.4 km from centre,Beach nearby,Villa with Private Pool,,20,4 out of 5,,,,"VND 9,200,000",
Coastal View - Sơn Thịnh 2 Apartment,"10.3464072667205,107.095681379098",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,6,3 out of 5,8.7,Fabulous,22 reviews,"VND 1,000,000",
Nhavungtauorg homestay -Vung tau seaview apartment,"10.330171,107.088193",2 km from centre,Beachfront,Apartment with Mountain View,,2,3 out of 5,9.9,Exceptional,10 reviews,"VND 1,500,000",
Sơn Thịnh 1 - homestay giá rẻ THAO 9H,"10.3301884930848,107.088223614975",2 km from centre,Beachfront,Two-Bedroom Apartment,,3,3 out of 5,5.6,Review score,5 reviews,"VND 600,000",
Nicky HomeStay Vũng Tàu,"10.335189814036,107.082640675125",1.4 km from centre,Beachfront,Five-Bedroom House,,15,,,,,"VND 1,600,000",
PHỐ CHÂU CITY HOMES,"10.332352312741,107.086686601154",1.8 km from centre,Beachfront,Double Room,,2,,8.6,Fabulous,17 reviews,"VND 179,000",
Bao Khoi 1 Hotel,"10.3369892419498,107.081995934128",1.2 km from centre,Beach nearby,Standard King Room,,2,,8.8,Fabulous,23 reviews,"VND 180,900",
Nguyễn Hoàng Hotel Vũng Tàu,"10.3590826382532,107.097598682556",1.9 km from centre,Beachfront,Deluxe Room,,2,1 out of 5,7.5,Good,89 reviews,"VND 200,000",
Green River Boutique Hotel,"10.3619881531312,107.09378078931",1.9 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,9.2,Superb,106 reviews,"VND 690,000","FREE cancellation,• No prepayment needed"
Tropical House #2- Căn hộ Goldsea Vũng Tàu,"10.334661177389,107.088103582209",1.6 km from centre,Beachfront,Three-Bedroom Apartment,,4,,9.2,Superb,8 reviews,"VND 1,453,500",
Thế Giang Hotel,"10.338171,107.08899",1.2 km from centre,Beach nearby,Standard Double Room,,2,,8.9,Fabulous,60 reviews,"VND 180,000",
Dream Hotel,"10.33568,107.083571",1.4 km from centre,Beach nearby,Deluxe Room,,2,,7.4,Good,7 reviews,"VND 450,450",
Nancy blue sea condotel,"10.345965346274,107.097240204722",1.4 km from centre,Beachfront,Three-Bedroom Apartment,,15,3 out of 5,,,,"VND 880,000",
Cao Hung Hotel,"10.335667,107.08768",1.4 km from centre,Beach nearby,Double Room,,4,,8.1,Very good,13 reviews,"VND 400,000",
Huong Thao Hotel,"10.338467,107.089624",1.2 km from centre,Beachfront,Standard Queen Room,,2,1 out of 5,9.0,Superb,18 reviews,"VND 190,000",
Palm Villa 12,"10.3776322653323,107.126691429161",5 km from centre,Beachfront,Villa with Private Pool,,20,4 out of 5,,,,"VND 3,829,500",
Nancy Sweet Apartment - A905,"10.3393624293712,107.090932913125",1.2 km from centre,Beachfront,Deluxe Apartment,,8,4 out of 5,,,,"VND 1,600,000",
Anh Thư Hotel,"10.350626,107.086195",400 m from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,7.7,Good,34 reviews,"VND 250,000",
Villa Vihom- Ngọc Tước 2,"10.3520606200545,107.097484123032",1.6 km from centre,Beachfront,Superior Villa,,7,3 out of 5,,,,"VND 3,450,000",
Nancy Sweet Apartment - A2205,"10.3412038754829,107.089480161667",950 m from centre,Beachfront,Apartment,,9,4 out of 5,,,,"VND 1,200,000",
Mộc Home,"10.35268,107.08854",750 m from centre,Beach nearby,Large Double Room,,2,,9.4,Superb,18 reviews,"VND 369,600",
Nancy Happy House,"10.370546,107.059744",3.8 km from centre,Beach nearby,Villa,,17,4 out of 5,,,,"VND 9,000,000",
Nhím's House,"10.336615922228,107.086260593421",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.4,Superb,46 reviews,"VND 846,450",
"HOMESTAY BAI SAU VŨNG TAU homestay decor dep, sang trong va thoai mai","10.3305326,107.0863964",1.9 km from centre,Beach nearby,Apartment,,9,,10,Exceptional,3 reviews,"VND 1,282,500",
Quân Nguyễn Motel,"10.337701,107.084961",1.1 km from centre,Beachfront,Double Room,,2,,8.7,Fabulous,69 reviews,"VND 200,000",
GerberaHome Sky,"10.3705882142823,107.059722542328",3.8 km from centre,Beach nearby,Villa with Sea View,,12,4 out of 5,,,,"VND 9,619,200",
Victory Villa - Sân Vườn - Hồ Bơi - Karaoke - Gần Biển Bãi Sau,"10.334143,107.084678",1.6 km from centre,Beach nearby,Deluxe Villa,,11,3 out of 5,9.0,Superb,10 reviews,"VND 2,574,000",
Golden Hotel,"10.3339211453485,107.08974301815",1.6 km from centre,Beachfront,Double Room,,2,2 out of 5,8.0,Very good,86 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
1988 Homestay Vung Tau City Centre,"10.337147742925,107.085749890738",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,4 out of 5,9.6,Exceptional,40 reviews,"VND 703,000",
Hoang Kim Hotel,"10.33869,107.089155",1.1 km from centre,Beachfront,Standard Double Room,,2,,9.3,Superb,60 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
Silver Sea Tower,"10.350269469236,107.077084374869",900 m from centre,Beachfront,Apartment,,2,,9.1,Superb,16 reviews,"VND 1,767,000",
Rio condotel PCT apartment,"10.329482912051,107.088474227261",2.1 km from centre,Beach nearby,Three-Bedroom Apartment,,10,4 out of 5,,,,"VND 765,000",
Quan Kim Phát villa,"10.354984632585,107.072500843536",1.6 km from centre,Beach nearby,Villa,,15,,8.4,Very good,3 reviews,"VND 5,600,000",
Hữu Nghị,"10.338923,107.089101",1.1 km from centre,Beachfront,Double or Twin Room with Private Bathroom,,4,,8.1,Very good,87 reviews,"VND 300,000",
Tuyết Minh Hotel - Vung Tau,"10.3387525913945,107.089203105936",1.1 km from centre,Beach nearby,Quadruple Room,,4,,8.9,Fabulous,7 reviews,"VND 432,000",
Sea Beach Hotel,"10.33635,107.082453",1.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,9.4,Superb,166 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Sea Villa,"10.333538505209,107.085772771055",1.6 km from centre,Beachfront,Deluxe Villa,,10,,,,,"VND 20,000,000",
Nancy Minh Villa,"10.333284,107.085804",1.6 km from centre,Beachfront,Villa,,11,4 out of 5,,,,"VND 6,200,000",
Hoang Yen Hotel,"10.3516342450967,107.072255015373",1.4 km from centre,Beach nearby,Budget Double Room,,2,1 out of 5,7.5,Good,41 reviews,"VND 287,000",
An Phuc Hotel,"10.3595542537911,107.097269296646",1.9 km from centre,Beach nearby,Family Room,,6,2 out of 5,8.1,Very good,43 reviews,"VND 640,000",
Minh Phước Villa,"10.376893262512,107.126470751776",5 km from centre,Beachfront,Villa,,15,5 out of 5,,,,"VND 5,500,000",
Palm Villa 15,"10.347812,107.095782",1.2 km from centre,Beachfront,Villa with Private Pool,,20,3 out of 5,,,,"VND 5,220,000",
Nancy Sweet Apartment - A408,"10.3413150281625,107.089340686799",900 m from centre,Beach nearby,Duplex Apartment,,8,4 out of 5,,,,"VND 1,600,000",
